ID_School,ID_Sport,Season,Number,Player,First_Name,Last_Name,Position,Height,Weight,Year,Hometown,Prior_School,Player_URL,Birthday
FSU,FBALL,2009-2010,21,Patrick Robinson,Patrick,Robinson,CB,5/11/13,194,SR,"Miami, FL",Gulliver Prep,http://www.seminoles.com/sports/m-footbl/mtt/robinson_patrick00.html,
FSU,FBALL,2009-2010,66,Joshua Rodriguez,Joshua,Rodriguez,DT,6/1/13,289,RS SO,"Miami, FL",Gulliver Prep,http://www.seminoles.com/sports/m-footbl/mtt/rodriguez_joshua00.html,
FSU,FBALL,2009-2010,77,Zebrie Sanders,Zebrie,Sanders,OT,6/5/13,288,SO,"Dayton, OH",Northmont,http://www.seminoles.com/sports/m-footbl/mtt/sanders_zebrie00.html,
FSU,FBALL,2009-2010,73,Rhonne Sanderson,Rhonne,Sanderson,OT,6/4/13,288,RS FR,"Tampa, FL",Plant HS,http://www.seminoles.com/sports/m-footbl/mtt/sanderson_rhonne00.html,
FSU,FBALL,2009-2010,47,Michael Schill,Michael,Schill,DB,6/1/00,198,RS SO,"Melbourne, FL",Nest Shore,http://www.seminoles.com/sports/m-footbl/mtt/schill_michael00.html,
FSU,FBALL,2009-2010,16,Will Secord,Will,Secord,QB,6/3/13,204,FR,"Frisco, TX",Wakeland,http://www.seminoles.com/sports/m-footbl/mtt/secord_will00.html,
FSU,FBALL,2009-2010,29,Kendall Smith,Kendall,Smith,LB,6/1/13,224,JR,"Bushnell, FL",South Sumter,http://www.seminoles.com/sports/m-footbl/mtt/smith_kendall00.html,
FSU,FBALL,2009-2010,84,Rodney Smith,Rodney,Smith,WR,6/6/13,208,FR,"Miami, FL",Archbishop Carroll,http://www.seminoles.com/sports/m-footbl/mtt/smith_rodney00.html,
FSU,FBALL,2009-2010,61,Blake Snider,Blake,Snider,OL,6/4/13,282,FR,"Anniston, AL",Cleburne County,http://www.seminoles.com/sports/m-footbl/mtt/snider_blake01.html,
FSU,FBALL,2009-2010,79,David Spurlock,David,Spurlock,OL,6/5/13,285,SO,"Murfreesboro, TN",Riverdale,http://www.seminoles.com/sports/m-footbl/mtt/spurlock_david00.html,
FSU,FBALL,2009-2010,66,Jacob Stanley,Jacob,Stanley,OT,6/2/13,274,RS SO,"Jacksonville, FL",Trinity Christan,http://www.seminoles.com/sports/m-footbl/mtt/stanley_jacob00.html,
FSU,FBALL,2009-2010,96,Toshmon Stevens,Toshmon,Stevens,DE,6/5/13,228,RS FR,"Pomona Park, FL",Crescent City,http://www.seminoles.com/sports/m-footbl/mtt/stevens_toshmon00.html,
FSU,FBALL,2009-2010,56,Kendrick Stewart,Kendrick,Stewart,DT,6/2/13,271,RS SR,"Lakeland, FL",Lakeland,http://www.seminoles.com/sports/m-footbl/mtt/stewart_kendrick00.html,
FSU,FBALL,2009-2010,52,Bryan Stork,Bryan,Stork,OL,6/6/13,240,FR,"Vero Beach, FL",Vero Beach,http://www.seminoles.com/sports/m-footbl/mtt/stork_bryan00.html,
FSU,FBALL,2009-2010,39,Jeff Tacetta,Jeff,Tacetta,S,5/10/13,188,RS SR,"Ocala, FL",Trinity Catholic,http://www.seminoles.com/sports/m-footbl/mtt/tacetta_jeff00.html,
FSU,FBALL,2009-2010,72,Budd Thacker,Budd,Thacker,DT,6/2/13,276,SR,"Sanford, FL",Seminole,http://www.seminoles.com/sports/m-footbl/mtt/thacker_budd00.html,
FSU,FBALL,2009-2010,38,Jermaine Thomas,Jermaine,Thomas,RB,6/1/13,190,SO,"Jacksonville, FL",First Coast,http://www.seminoles.com/sports/m-footbl/mtt/thomas_jermaine00.html,
FSU,FBALL,2009-2010,23,Chris Thompson,Chris,Thompson,RB,5/8/13,173,FR,"Greenville, FL",Madison County,http://www.seminoles.com/sports/m-footbl/mtt/thompson_chris00.html,
FSU,FBALL,2009-2010,87,Cameron Wade,Cameron,Wade,WR,6/6/13,209,RS SO,"Cairo, GA",Cairo,http://www.seminoles.com/sports/m-footbl/mtt/wade_cameron00.html,
FSU,FBALL,2009-2010,47,Jonathan Wallace,Jonathan,Wallace,TE,6/7/13,240,FR,"Jacksonville, FL",Lee,http://www.seminoles.com/sports/m-footbl/mtt/wallace_jonathan00.html,
FSU,FBALL,2009-2010,31,Ventoure Watkins,Ventoure,Watkins,DB,6/2/13,169,SO,"Flint, MI",Wharton,http://www.seminoles.com/sports/m-footbl/mtt/watkins_ventoure00.html,
FSU,FBALL,2009-2010,36,Dekoda Watson,Dekoda,Watson,LB,6/2/13,226,SR,"Aiken, SC",South Aiken,http://www.seminoles.com/sports/m-footbl/mtt/watson_dekoda00.html,
FSU,FBALL,2009-2010,98,Markus White,Markus,White,DE,6/4/13,261,JR,"West Palm Beach, FL",John I Leonard,http://www.seminoles.com/sports/m-footbl/mtt/white_markus00.html,
FSU,FBALL,2009-2010,11,Vince Williams,Vince,Williams,LB,6/1/00,245,SO,"Davenport, FL",Ridge Community,http://www.seminoles.com/sports/m-footbl/mtt/williams_vince00.html,
FSU,FBALL,2009-2010,76,Richard Wint,Richard,Wint,DT,6/2/13,263,RS JR,"Winter Springs, FL",Winter Springs,http://www.seminoles.com/sports/m-footbl/mtt/wint_richard00.html,
FSU,FBALL,2009-2010,48,Recardo Wright,Recardo,Wright,LB,6/2/13,226,SR,"Orlando, FL",Dr. Phillips,http://www.seminoles.com/sports/m-footbl/mtt/wright_recardo00.html,
FSU,FBALL,2009-2010,91,Craig Yarborough,Craig,Yarborough,DE,6/2/13,236,RS SO,"Macclenny, Fla.",Baker County,http://www.seminoles.com/sports/m-footbl/mtt/yarborough_craig01.html,
FSU,FBALL,2009-2010,44,Ricky Yates,Ricky,Yates,TE,6/4/13,244,RS JR,"Tallahassee, FL",North Florida Christian,http://www.seminoles.com/sports/m-footbl/mtt/yates_ricky00.html,
FSU,FBALL,2009-2010,46,Vincent Zann,Vincent,Zann,LB,6/1/00,223,RS SO,"Ft. Lauderdale, FL",St Thomas Aquinas,http://www.seminoles.com/sports/m-footbl/mtt/zann_vincent00.html,
FSU,FBALL,2008-2009,26,A.J. Alexander,A.J.,Alexander,CB,5/11/13,176,FR,"Altoona, PA",Altoona Area HS,http://www.seminoles.com/sports/m-footbl/mtt/alexander_aj00.html,
FSU,FBALL,2008-2009,16,Mister Alexander,Mister,Alexander,LB,6/2/13,219,SO*,"Houston, TX",Eisenhower HS,http://www.seminoles.com/sports/m-footbl/mtt/alexander_mister00.html,
FSU,FBALL,2008-2009,28,Dionte Allen,Dionte,Allen,CB,6/1/00,170,FR*,"Orchard Lake, MI",St. Mary Preparatory School,http://www.seminoles.com/sports/m-footbl/mtt/allen_dionte00.html,
FSU,FBALL,2008-2009,71,Evan Bellamy,Evan,Bellamy,OG,6/4/13,315,SO*,"Miami, FL",Gulliver Preparatory School,http://www.seminoles.com/sports/m-footbl/mtt/bellamy_evan00.html,
FSU,FBALL,2008-2009,13,Nigel Bradham,Nigel,Bradham,LB,6/2/13,238,FR,"Crawfordville, FL",Wakulla HS,http://www.seminoles.com/sports/m-footbl/mtt/bradham_nigel00.html,9/4/89
FSU,FBALL,2008-2009,99,Everette Brown,Everette,Brown,DE,6/4/13,250,JR*,"Wilson, NC",Beddingfield HS,http://www.seminoles.com/sports/m-footbl/mtt/brown_everette00.html,12/25/86
FSU,FBALL,2008-2009,18,Greg Carr,Greg,Carr,WR,6/6/13,214,SR,"Citra, FL",North Marion HS,http://www.seminoles.com/sports/m-footbl/mtt/carr_greg00.html,10/8/85
FSU,FBALL,2008-2009,12,Nigel Carr,Nigel,Carr,LB,6/3/13,220,FR,"Jacksonville, FL",First Coast HS,http://www.seminoles.com/sports/m-footbl/mtt/carr_nigel00.html,
FSU,FBALL,2008-2009,4,Tony Carter,Tony,Carter,CB,5/9/13,177,SR*,"Jacksonville, FL",Mandarin HS,http://www.seminoles.com/sports/m-footbl/mtt/carter_tony00.html,5/24/86
FSU,FBALL,2008-2009,14,Avis Commack,Avis,Commack,WR,6/4/13,180,FR,"Jacksonville, FL",First Coast HS,http://www.seminoles.com/sports/m-footbl/mtt/commack_avis00.html,1/8/90
FSU,FBALL,2008-2009,67,Andrew Datko,Andrew,Datko,OL,6/6/13,276,FR,"Fort Lauderdale, FL",St. Thomas Aquinas HS,http://www.seminoles.com/sports/m-footbl/mtt/datko_andrew00.html,8/15/90
FSU,FBALL,2008-2009,57,Brandon Davis,Brandon,Davis,C,6/2/13,290,SO*,"Miami, FL",South Miami Senior HS,http://www.seminoles.com/sports/m-footbl/mtt/davis_brandon00.html,
FSU,FBALL,2008-2009,19,Pat Davis,Pat,Davis,RB,5/9/13,185,SR,"Fort Lauderdale, FL",Cardinal Gibbons HS,http://www.seminoles.com/sports/m-footbl/mtt/davis_pat00.html,
FSU,FBALL,2008-2009,93,Everett Dawkins,Everett,Dawkins,DE,6/2/13,250,FR,"Duncan, SC",James F Byrnes HS,http://www.seminoles.com/sports/m-footbl/mtt/dawkins_everett00.html,6/13/90
FSU,FBALL,2008-2009,91,Emmanuel Dunbar,Emmanuel,Dunbar,DT,6/5/13,290,JR*,"Deerfield Beach, FL",Deerfield Beach HS,http://www.seminoles.com/sports/m-footbl/mtt/dunbar_emmanuel00.html,
FSU,FBALL,2008-2009,82,Taiwan Easterling,Taiwan,Easterling,WR,5/11/13,190,FR*,"Oak Grove, MO",Oak Grove HS,http://www.seminoles.com/sports/m-footbl/mtt/easterling_taiwan00.html,
FSU,FBALL,2008-2009,80,Jarmon Fortson,Jarmon,Fortson,WR,6/3/13,221,FR,"Columbus, GA",Carver HS,http://www.seminoles.com/sports/m-footbl/mtt/fortson_jarmon00.html,
FSU,FBALL,2008-2009,75,Will Furlong,Will,Furlong,OL,6/5/13,275,FR*,"Deland, FL",Deland HS,http://www.seminoles.com/sports/m-footbl/mtt/furlong_will00.html,
FSU,FBALL,2008-2009,63,A.J. Ganguzza,A.J.,Ganguzza,OL,6/3/13,270,FR*,"Boca Raton, FL",West Boca Raton HS,http://www.seminoles.com/sports/m-footbl/mtt/ganguzza_aj00.html,
FSU,FBALL,2008-2009,43,Graham Gano,Graham,Gano,K,6/1/13,193,SR,"Gonzalez, FL",J. M. Tate Sr. HS,http://www.seminoles.com/sports/m-footbl/mtt/gano_graham00.html,4/9/87
FSU,FBALL,2008-2009,29,Michael Ray Garvin,Michael Ray,Garvin,CB,5/8/13,181,SR,"Ramsey, NJ",Don Bosco Prep School,http://www.seminoles.com/sports/m-footbl/mtt/garvin_michaelray00.html,9/29/86
FSU,FBALL,2008-2009,9,Richard Goodman,Richard,Goodman,WR,6/1/00,180,SR,"Fort Lauderdale, FL",St. Thomas Aquinas HS,http://www.seminoles.com/sports/m-footbl/mtt/goodman_richard00.html,4/30/87
FSU,FBALL,2008-2009,70,Antwane Greenlee,Antwane,Greenlee,OL,6/6/13,292,FR*,"Columbus, GA",Hardaway HS,http://www.seminoles.com/sports/m-footbl/mtt/greenlee_antwane00.html,
FSU,FBALL,2008-2009,92,Aaron Gresham,Aaron,Gresham,LB,6/1/13,210,FR*,"Mayo, FL",Lafayette HS,http://www.seminoles.com/sports/m-footbl/mtt/gresham_aaron00.html,
FSU,FBALL,2008-2009,54,Paul Griffin,Paul,Griffin,DT,6/1/13,286,SR*,"Pensacola, FL",Pensacola HS,http://www.seminoles.com/sports/m-footbl/mtt/griffin_paul00.html,
FSU,FBALL,2008-2009,44,Maurice Harris,Maurice,Harris,LB,6/1/13,200,FR*,"Homestead, FL",Homestead Senior HS,http://www.seminoles.com/sports/m-footbl/mtt/harris_maurice00.html,
FSU,FBALL,2008-2009,41,Seddrick Holloway,Seddrick,Holloway,FB,5/10/13,240,JR,"Tallahassee, FL",Lincoln HS,http://www.seminoles.com/sports/m-footbl/mtt/holloway_seddrick00.html,
FSU,FBALL,2008-2009,62,Rodney Hudson,Rodney,Hudson,OL,6/3/13,285,SO,"Mobile, AL",Ben C Rain HS,http://www.seminoles.com/sports/m-footbl/mtt/hudson_rodney00.html,
FSU,FBALL,2008-2009,37,Ed Imeokparia,Ed,Imeokparia,S,6/1/00,188,FR,"Blairstown, NJ",Blair Academy,http://www.seminoles.com/sports/m-footbl/mtt/imeokparia_ed00.html,12/4/88
FSU,FBALL,2008-2009,19,Kenny Ingram,Kenny,Ingram,LB,6/6/13,228,SR*,"Orlando, FL",Edgewater HS,http://www.seminoles.com/sports/m-footbl/mtt/ingram_kenny00.html,
FSU,FBALL,2008-2009,55,Jamar Jackson,Jamar,Jackson,DE,6/4/13,240,FR*,"Richmond, VA",Varina HS,http://www.seminoles.com/sports/m-footbl/mtt/jackson_jamar00.html,
FSU,FBALL,2008-2009,15,Ochuko Jenije,Ochuko,Jenije,CB,5/10/13,187,SO*,"Tallahassee, FL",North Florida Christian,http://www.seminoles.com/sports/m-footbl/mtt/jenije_ochuko00.html,
FSU,FBALL,2008-2009,33,Carlton Jones,Carlton,Jones,RB,5/11/13,214,FR,"Tampa, FL",Middleton HS,http://www.seminoles.com/sports/m-footbl/mtt/jones_carlton00.html,
FSU,FBALL,2008-2009,49,Ben Lampkin,Ben,Lampkin,DE,6/1/00,225,SR,,,http://www.seminoles.com/sports/m-footbl/mtt/lampkin_ben00.html,
FSU,FBALL,2008-2009,23,Roosevelt Lawson,Roosevelt,Lawson,S,5/11/13,205,SR,"Miami, FL",Miami Southridge HS,http://www.seminoles.com/sports/m-footbl/mtt/lawson_roosevelt00.html,
FSU,FBALL,2008-2009,85,Ja'Baris Little,Ja'Baris,Little,TE,6/4/13,234,FR,"Tallahassee, FL",Lincoln HS,http://www.seminoles.com/sports/m-footbl/mtt/little_jabaris00.html,9/21/88
FSU,FBALL,2008-2009,22,Korey Mangum,Korey,Mangum,CB,6/1/00,190,JR*,"La Marque, TX",La Marque HS,http://www.seminoles.com/sports/m-footbl/mtt/mangum_korey00.html,
FSU,FBALL,2008-2009,3,E.J. Manuel,E.J.,Manuel,QB,6/4/13,217,FR,"Virginia Beach, VA",Bayside HS,http://www.seminoles.com/sports/m-footbl/mtt/manuel_e.j.00.html,3/19/90
FSU,FBALL,2008-2009,24,Darius McClure,Darius,McClure,S,5/11/13,205,SR*,"Adamsville, AL",Minor HS,http://www.seminoles.com/sports/m-footbl/mtt/mcclure_darius00.html,
FSU,FBALL,2008-2009,90,Moses McCray,Moses,McCray,DT,6/2/13,292,FR,"Tampa, FL",Hillsborough Senior HS,http://www.seminoles.com/sports/m-footbl/mtt/mccray_moses00.html,1/12/90
FSU,FBALL,2008-2009,60,Ryan McMahon,Ryan,McMahon,C,6/3/13,270,SO*,"Rome, GA",Darlington School,http://www.seminoles.com/sports/m-footbl/mtt/mcmahon_ryan00.html,
FSU,FBALL,2008-2009,95,Kevin McNeil,Kevin,McNeil,DE,6/3/13,240,JR,"Kingsland, GA",Camden County HS,http://www.seminoles.com/sports/m-footbl/mtt/mcneil_kevin00.html,
FSU,FBALL,2008-2009,94,Justin Mincey,Justin,Mincey,DT,6/6/13,280,JR,"Folkston, GA",Charlton County HS,http://www.seminoles.com/sports/m-footbl/mtt/mincey_justin00.html,
FSU,FBALL,2008-2009,59,Neefy Moffett,Neefy,Moffett,DE,6/1/13,260,SR,"Melbourne, FL",Palm Bay Senior HS,http://www.seminoles.com/sports/m-footbl/mtt/moffett_neefy00.html,
FSU,FBALL,2008-2009,47,Nick Moody,Nick,Moody,S,6/1/13,218,FR,"Philadelphia, PA",Roman Catholic HS For,http://www.seminoles.com/sports/m-footbl/mtt/moody_nick00.html,1/29/90
FSU,FBALL,2008-2009,30,Derek Nicholson,Derek,Nicholson,LB,6/2/13,235,SR,"Winston Salem, NC",Mount Tabor HS,http://www.seminoles.com/sports/m-footbl/mtt/nicholson_derek00.html,
FSU,FBALL,2008-2009,86,Rod Owens,Rod,Owens,WR,6/1/00,178,JR*,"Jacksonville, FL",Samuel W. Wolfson HS,http://www.seminoles.com/sports/m-footbl/mtt/owens_rod00.html,1/28/87
FSU,FBALL,2008-2009,5,Preston Parker,Preston,Parker,WR,6/1/00,197,JR,"Delray Beach, FL",Atlantic HS,http://www.seminoles.com/sports/m-footbl/mtt/parker_preston00.html,
FSU,FBALL,2008-2009,27,Terrance Parks,Terrance,Parks,CB,6/1/13,200,FR,"Fairburn, GA",Creekside HS,http://www.seminoles.com/sports/m-footbl/mtt/parks_terrance00.html,4/14/90
FSU,FBALL,2008-2009,13,Brandon Paul,Brandon,Paul,WR,5/10/13,185,FR*,"Tallahassee, FL",Lincoln HS,http://www.seminoles.com/sports/m-footbl/mtt/paul_brandon00.html,
FSU,FBALL,2008-2009,77,Caz Piurowski,Caz,Piurowski,OT,6/7/13,280,JR,"Land O' Lakes, FL",Land O' Lakes HS,http://www.seminoles.com/sports/m-footbl/mtt/piurowski_caz00.html,
FSU,FBALL,2008-2009,7,Christian Ponder,Christian,Ponder,QB,6/2/13,220,SO*,"Colleyville, TX",Colleyville Heritage HS,http://www.seminoles.com/sports/m-footbl/mtt/ponder_christian00.html,2/25/88
FSU,FBALL,2008-2009,39,Tavares Pressley,Tavares,Pressley,RB,6/1/13,215,JR,"Arcadia, FL",Desoto HS,http://www.seminoles.com/sports/m-footbl/mtt/pressley_tavares00.html,
FSU,FBALL,2008-2009,83,Bert Reed,Bert,Reed,WR,6/1/00,165,FR*,"Panama City, FL",Bay Senior HS,http://www.seminoles.com/sports/m-footbl/mtt/reed_bert00.html,6/1/88
FSU,FBALL,2008-2009,88,Beau Reliford,Beau,Reliford,TE,6/7/13,235,FR,"Fort Lauderdale, FL",Dillard HS,http://www.seminoles.com/sports/m-footbl/mtt/reliford_beau00.html,11/5/89
FSU,FBALL,2008-2009,10,D'Vontrey Richardson,D'Vontrey,Richardson,QB,6/1/13,214,SO*,"Leesburg, GA",Lee County HS,http://www.seminoles.com/sports/m-footbl/mtt/richardson_dvontrey00.html,
FSU,FBALL,2008-2009,20,Jamie Robinson,Jamie,Robinson,FS,6/2/13,190,JR*,"Rock Hill, SC",Northwestern HS,http://www.seminoles.com/sports/m-footbl/mtt/robinson_jamie00.html,
FSU,FBALL,2008-2009,21,Patrick Robinson,Patrick,Robinson,CB,5/11/13,182,JR,"Miami, FL",Gulliver Preparatory School,http://www.seminoles.com/sports/m-footbl/mtt/robinson_patrick00.html,
FSU,FBALL,2008-2009,3,Myron Rolle,Myron,Rolle,S,6/2/13,216,JR,"Princeton, NJ",The Hun School,http://www.seminoles.com/sports/m-footbl/mtt/rolle_myron00.html,10/30/86
FSU,FBALL,2008-2009,68,Zebrie Sanders,Zebrie,Sanders,OL,6/5/13,280,FR,"Clayton, OH",Northmont HS,http://www.seminoles.com/sports/m-footbl/mtt/sanders_zebrie00.html,12/4/89
FSU,FBALL,2008-2009,73,Rhonne Sanderson,Rhonne,Sanderson,OL,6/4/13,288,FR,"Tampa, FL",Plant Senior HS,http://www.seminoles.com/sports/m-footbl/mtt/sanderson_rhonne00.html,12/23/89
FSU,FBALL,2008-2009,35,Marcus Sims,Marcus,Sims,RB,6/1/00,230,JR,"Tallahassee, FL",North Florida Christian,http://www.seminoles.com/sports/m-footbl/mtt/sims_marcus00.html,
FSU,FBALL,2008-2009,6,Antone Smith,Antone,Smith,RB,5/9/13,188,SR,"Pahokee, FL",Pahokee HS,http://www.seminoles.com/sports/m-footbl/mtt/smith_antone00.html,
FSU,FBALL,2008-2009,41,Kendall Smith,Kendall,Smith,LB,6/1/13,210,SO,"Bushnell, FL",South Sumter HS,http://www.seminoles.com/sports/m-footbl/mtt/smith_kendall00.html,
FSU,FBALL,2008-2009,79,David Spurlock,David,Spurlock,OL,6/5/13,286,FR,"Murfreesboro, TN",Riverdale HS,http://www.seminoles.com/sports/m-footbl/mtt/spurlock_david00.html,10/26/90
FSU,FBALL,2008-2009,96,Toshmon Stevens,Toshmon,Stevens,DE,6/5/13,213,FR,"Crescent City, FL",Crescent City HS,http://www.seminoles.com/sports/m-footbl/mtt/stevens_toshmon00.html,3/5/89
FSU,FBALL,2008-2009,56,Kendrick Stewart,Kendrick,Stewart,DT,6/2/13,275,JR*,"Lakeland, FL",Lakeland Senior HS,http://www.seminoles.com/sports/m-footbl/mtt/stewart_kendrick00.html,
FSU,FBALL,2008-2009,1,Corey Surrency,Corey,Surrency,WR,6/5/13,220,JR,,,http://www.seminoles.com/sports/m-footbl/mtt/surrency_corey00.html,
FSU,FBALL,2008-2009,72,Budd Thacker,Budd,Thacker,DT,6/2/13,270,JR,"Sanford, FL",Seminole HS,http://www.seminoles.com/sports/m-footbl/mtt/thacker_budd00.html,
FSU,FBALL,2008-2009,38,Jermaine Thomas,Jermaine,Thomas,RB,6/1/13,180,FR,"Jacksonville, FL",First Coast HS,http://www.seminoles.com/sports/m-footbl/mtt/thomas_jermaine00.html,1/10/90
FSU,FBALL,2008-2009,,Jeremiah Thompson,Jeremiah,Thompson,LS,,,JR*,,,http://www.seminoles.com/sports/m-footbl/mtt/thompson_jeremiah00.html,
FSU,FBALL,2008-2009,74,Joe Tonga,Joe,Tonga,OL,6/5/13,299,JR*,,,http://www.seminoles.com/sports/m-footbl/mtt/tonga_joe00.html,
FSU,FBALL,2008-2009,31,Toddrick Verdell,Toddrick,Verdell,LB,6/3/13,215,SR,"Hartwell, GA",Hart County HS,http://www.seminoles.com/sports/m-footbl/mtt/verdell_toddrick00.html,
FSU,FBALL,2008-2009,87,Cameron Wade,Cameron,Wade,WR,6/5/13,190,FR*,"Cairo, GA",Cairo HS,http://www.seminoles.com/sports/m-footbl/mtt/wade_cameron00.html,
FSU,FBALL,2008-2009,84,Chase Walker,Chase,Walker,WR,6/2/13,198,SR,"Panama City, FL",A.D. Harris HS,http://www.seminoles.com/sports/m-footbl/mtt/walker_chase00.html,
FSU,FBALL,2008-2009,36,Dekoda Watson,Dekoda,Watson,LB,6/2/13,220,JR,"Aiken, SC",South Aiken HS,http://www.seminoles.com/sports/m-footbl/mtt/watson_dekoda00.html,
FSU,FBALL,2008-2009,11,Drew Weatherford,Drew,Weatherford,QB,6/3/13,221,SR*,"Land O' Lakes, FL",Land O' Lakes HS,http://www.seminoles.com/sports/m-footbl/mtt/weatherford_drew00.html,
FSU,FBALL,2008-2009,98,Markus White,Markus,White,DE,6/4/13,241,SO*,"Lake Worth, FL",John I. Leonard HS,http://www.seminoles.com/sports/m-footbl/mtt/white_markus00.html,
FSU,FBALL,2008-2009,46,Vince Williams,Vince,Williams,ILB,6/1/00,236,FR,"Davenport, FL",Ridge Community HS,http://www.seminoles.com/sports/m-footbl/mtt/williams_vince00.html,12/27/89
FSU,FBALL,2008-2009,48,Recardo Wright,Recardo,Wright,LB,6/2/13,215,JR,"Orlando, FL",Dr. Phillips HS,http://www.seminoles.com/sports/m-footbl/mtt/wright_recardo00.html,
FSU,FBALL,2007-2008,47,Mister Alexander,Mister,Alexander,S,6/2/13,216,RS FR,"Aldine, Tex.",Eisenhower,http://www.seminoles.com/sports/m-footbl/mtt/alexander_mister00.html,
FSU,FBALL,2007-2008,28,Dionte Allen,Dionte,Allen,CB,5/11/13,175,FR,"Detroit, MI",St. Mary's,http://www.seminoles.com/sports/m-footbl/mtt/allen_dionte00.html,
FSU,FBALL,2007-2008,51,Zack Aronson,Zack,Aronson,Deep Snapper,6/2/13,212,RS JR,"Coral Springs, FL",,http://www.seminoles.com/sports/m-footbl/mtt/aronson_zack00.html,
FSU,FBALL,2007-2008,58,Dumaka Atkins,Dumaka,Atkins,DT,6/4/13,296,RS JR,"Sarasota, FL",Booker,http://www.seminoles.com/sports/m-footbl/mtt/atkins_dumaka00.html,
FSU,FBALL,2007-2008,7,Marcus Ball,Marcus,Ball,LB,6/1/00,215,SO,"Stone Mountain, Ga.",Stephenson,http://www.seminoles.com/sports/m-footbl/mtt/ball_marcus00.html,
FSU,FBALL,2007-2008,71,Evan Bellamy,Evan,Bellamy,OL,6/4/13,296,RS FR,"Miami, Fla.",Gulliver Prep,http://www.seminoles.com/sports/m-footbl/mtt/bellamy_evan00.html,
FSU,FBALL,2007-2008,13,Nigel Bradham,Nigel,Bradham,OLB,6/2/13,227,FR,"Crawfordville, Fla.",Wakulla,http://www.seminoles.com/sports/m-footbl/mtt/bradham_nigel00.html,
FSU,FBALL,2007-2008,99,Everette Brown,Everette,Brown,DE,6/4/13,246,RS SO,"Stantonsburg, NC",Beddingfield,http://www.seminoles.com/sports/m-footbl/mtt/brown_everette00.html,
FSU,FBALL,2007-2008,18,Greg Carr,Greg,Carr,WR,6/6/13,210,JR,"Reddick, FL",North Marion,http://www.seminoles.com/sports/m-footbl/mtt/carr_greg00.html,
FSU,FBALL,2007-2008,4,Tony Carter,Tony,Carter,CB,5/9/13,166,RS JR,"Jacksonville, FL",Mandarin,http://www.seminoles.com/sports/m-footbl/mtt/carter_tony00.html,
FSU,FBALL,2007-2008,58,Jay Culpepper,Jay,Culpepper,DS,6/4/13,276,FR,"Madison, Fla.",,http://www.seminoles.com/sports/m-footbl/mtt/culpepper_jay00.html,
FSU,FBALL,2007-2008,57,Brandon Davis,Brandon,Davis,C,6/2/13,273,RS FR,"Miami, Fla.",South Miami,http://www.seminoles.com/sports/m-footbl/mtt/davis_brandon00.html,
FSU,FBALL,2007-2008,28,Pat Davis,Pat,Davis,RB,5/9/13,180,RS JR,"Ft. Lauderdale, Fla.",Cardinal Gibbons,http://www.seminoles.com/sports/m-footbl/mtt/davis_pat00.html,
FSU,FBALL,2007-2008,85,Josh Dobbie,Josh,Dobbie,TE,6/4/13,215,SR,"Dover, FL",Bloomingdale,http://www.seminoles.com/sports/m-footbl/mtt/dobbie_josh00.html,
FSU,FBALL,2007-2008,91,Emmanuel Dunbar,Emmanuel,Dunbar,DT,6/5/13,280,RS SO,"Deerfield Beach, FL",Deerfield Beach,http://www.seminoles.com/sports/m-footbl/mtt/dunbar_emmanuel00.html,
FSU,FBALL,2007-2008,40,Matt Dunham,Matt,Dunham,FB,6/2/13,249,SO,"Columbus, GA",Pacelli HS,http://www.seminoles.com/sports/m-footbl/mtt/dunham_matt01.html,
FSU,FBALL,2007-2008,22,Taiwan Easterling,Taiwan,Easterling,WR,5/11/13,192,FR,"Hattiesburg, MS",Oak Grove,http://www.seminoles.com/sports/m-footbl/mtt/easterling_taiwan00.html,
FSU,FBALL,2007-2008,75,Will Furlong,Will,Furlong,OT,6/5/13,275,FR,"Deland, FL",Deland,http://www.seminoles.com/sports/m-footbl/mtt/furlong_will00.html,
FSU,FBALL,2007-2008,37,Rodney Gallon,Rodney,Gallon,LB,6/1/00,205,RS JR,"Tallahassee, FL",Lincoln,http://www.seminoles.com/sports/m-footbl/mtt/gallon_rodney00.html,
FSU,FBALL,2007-2008,63,AJ Ganguzza,AJ,Ganguzza,C,6/3/13,265,FR,"Boca Raton, FL",West Boca Raton,http://www.seminoles.com/sports/m-footbl/mtt/ganguzza_aj00.html,
FSU,FBALL,2007-2008,43,Graham Gano,Graham,Gano,K/P,6/1/13,190,JR,"Pensacola, FL",Tate,http://www.seminoles.com/sports/m-footbl/mtt/gano_graham00.html,
FSU,FBALL,2007-2008,29,Michael Ray Garvin,Michael Ray,Garvin,DB,5/8/13,183,JR,"Ramsey, NJ",Don Bosco Prep,http://www.seminoles.com/sports/m-footbl/mtt/garvin_michaelray00.html,
FSU,FBALL,2007-2008,9,Richard Goodman,Richard,Goodman,WR,6/1/00,186,JR,"Ft. Lauderdale, FL",St. Thomas Aquinas,http://www.seminoles.com/sports/m-footbl/mtt/goodman_richard00.html,
FSU,FBALL,2007-2008,70,Antwane Greenlee,Antwane,Greenlee,OT,6/6/13,302,FR,"Columbus, GA",Hardaway,http://www.seminoles.com/sports/m-footbl/mtt/greenlee_antwane00.html,
