School_Label,CIPFamilyTitle,ID_Race,CIPCode,CIPTitle,ID_Position,Variable,Value,Percentage_Race
Northwestern,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,DL,College Major,1,0.111111111
Northwestern,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,LB,College Major,2,0.222222222
Northwestern,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,S,College Major,2,0.222222222
Northwestern,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,WR,College Major,2,0.222222222
Northwestern,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,DB,College Major,1,0.090909091
Northwestern,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,DL,College Major,2,0.181818182
Northwestern,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,LS,College Major,1,0.090909091
Northwestern,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,OL,College Major,1,0.090909091
Northwestern,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,QB,College Major,1,0.090909091
Northwestern,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,RB,College Major,3,0.272727273
Northwestern,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,WR,College Major,1,0.090909091
Northwestern,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0401,Journalism.,PK,College Major,1,0.090909091
Northwestern,EDUCATION.,C,13.1205,Secondary Education and Teaching.,OL,College Major,1,1
Northwestern,ENGINEERING.,AA,14.3501,Industrial Engineering.,S,College Major,1,1
Northwestern,ENGINEERING.,C,14,ENGINEERING.,LB,College Major,1,0.1
Northwestern,ENGINEERING.,C,14.0701,Chemical Engineering.,RB,College Major,1,0.1
Northwestern,ENGINEERING.,C,14.1301,Engineering Science.,LB,College Major,1,0.1
Northwestern,ENGINEERING.,C,14.1901,Mechanical Engineering.,OL,College Major,2,0.2
Northwestern,ENGINEERING.,C,14.1901,Mechanical Engineering.,P,College Major,2,0.2
Northwestern,ENGINEERING.,C,14.1901,Mechanical Engineering.,WR,College Major,1,0.1
Northwestern,ENGINEERING.,C,14.3501,Industrial Engineering.,P,College Major,1,0.1
Northwestern,ENGINEERING.,C,14.3501,Industrial Engineering.,PK,College Major,1,0.1
Northwestern,ENGLISH LANGUAGE AND LITERATURE/LETTERS.,AA,23.0101,"English Language and Literature, General.",DL,College Major,1,1
Northwestern,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0701,"Human Development and Family Studies, General.",DB,College Major,1,0.333333333
Northwestern,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0707,Family and Community Services.,LB,College Major,1,0.333333333
Northwestern,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0707,Family and Community Services.,RB,College Major,1,0.333333333
Northwestern,HEALTH PROFESSIONS AND RELATED PROGRAMS.,AA,51.1102,Pre-Medicine/Pre-Medical Studies.,WR,College Major,1,1
Northwestern,HISTORY.,AS,54.0101,"History, General.",OL,College Major,1,1
Northwestern,HISTORY.,C,54.0101,"History, General.",LB,College Major,1,0.333333333
Northwestern,HISTORY.,C,54.0101,"History, General.",OL,College Major,1,0.333333333
Northwestern,HISTORY.,C,54.0101,"History, General.",QB,College Major,1,0.333333333
Northwestern,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",AA,43.01,Criminal Justice and Corrections.,RB,College Major,1,1
Northwestern,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,WR,College Major,1,1
Northwestern,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,DB,College Major,1,0.25
Northwestern,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,DL,College Major,1,0.25
Northwestern,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,QB,College Major,1,0.25
Northwestern,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,RB,College Major,1,0.25
Northwestern,PHILOSOPHY AND RELIGIOUS STUDIES.,AA,38.0101,Philosophy.,DB,College Major,1,0.5
Northwestern,PHILOSOPHY AND RELIGIOUS STUDIES.,AA,38.0101,Philosophy.,DL,College Major,1,0.5
Northwestern,PSYCHOLOGY.,AA,42.0101,"Psychology, General.",DL,College Major,1,0.25
Northwestern,PSYCHOLOGY.,AA,42.0101,"Psychology, General.",QB,College Major,1,0.25
Northwestern,PSYCHOLOGY.,AA,42.0101,"Psychology, General.",WR,College Major,2,0.5
Northwestern,PSYCHOLOGY.,C,42.0101,"Psychology, General.",OL,College Major,1,1
Northwestern,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,AA,44.0201,Community Organization and Advocacy.,DB,College Major,1,0.5
Northwestern,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,AA,44.0201,Community Organization and Advocacy.,LB,College Major,1,0.5
Northwestern,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,C,44.0201,Community Organization and Advocacy.,DL,College Major,1,0.166666667
Northwestern,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,C,44.0201,Community Organization and Advocacy.,LB,College Major,1,0.166666667
Northwestern,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,C,44.0201,Community Organization and Advocacy.,OL,College Major,3,0.5
Northwestern,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,C,44.0201,Community Organization and Advocacy.,RB,College Major,1,0.166666667
Northwestern,SOCIAL SCIENCES.,AA,45.0601,"Economics, General.",WR,College Major,1,0.1
Northwestern,SOCIAL SCIENCES.,AA,45.0601,"Economics, General.",LB,College Major,2,0.2
Northwestern,SOCIAL SCIENCES.,AA,45.1001,"Political Science and Government, General.",DB,College Major,1,0.1
Northwestern,SOCIAL SCIENCES.,AA,45.1101,Sociology.,WR,College Major,1,0.1
Northwestern,SOCIAL SCIENCES.,AA,45.0601,"Economics, General.",DB,College Major,3,0.3
Northwestern,SOCIAL SCIENCES.,AA,45.1101,Sociology.,RB,College Major,2,0.2
Northwestern,SOCIAL SCIENCES.,C,45.0201,Anthropology.,OL,College Major,1,0.043478261
Northwestern,SOCIAL SCIENCES.,C,45.1001,"Political Science and Government, General.",WR,College Major,2,0.086956522
Northwestern,SOCIAL SCIENCES.,C,45.0601,"Economics, General.",OL,College Major,5,0.217391304
Northwestern,SOCIAL SCIENCES.,C,45.0601,"Economics, General.",PK,College Major,1,0.043478261
Northwestern,SOCIAL SCIENCES.,C,45.0601,"Economics, General.",DL,College Major,2,0.086956522
Northwestern,SOCIAL SCIENCES.,C,45.0601,"Economics, General.",LS,College Major,1,0.043478261
Northwestern,SOCIAL SCIENCES.,C,45.0601,"Economics, General.",WR,College Major,1,0.043478261
Northwestern,SOCIAL SCIENCES.,C,45.1101,Sociology.,S,College Major,1,0.043478261
Northwestern,SOCIAL SCIENCES.,C,45.0601,"Economics, General.",QB,College Major,1,0.043478261
Northwestern,SOCIAL SCIENCES.,C,45.0601,"Economics, General.",RB,College Major,3,0.130434783
Northwestern,SOCIAL SCIENCES.,C,45.1101,Sociology.,LB,College Major,1,0.043478261
Northwestern,SOCIAL SCIENCES.,C,45.1001,"Political Science and Government, General.",DL,College Major,1,0.043478261
Northwestern,SOCIAL SCIENCES.,C,45.1001,"Political Science and Government, General.",P,College Major,1,0.043478261
Northwestern,SOCIAL SCIENCES.,C,45.1101,Sociology.,CB,College Major,2,0.086956522
Notre Dame,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.1401,"Marketing/Marketing Management, General.",NT,College Major,1,0.333333333
Notre Dame,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0301,Accounting.,WR,College Major,1,0.333333333
Notre Dame,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.1401,"Marketing/Marketing Management, General.",DE,College Major,1,0.333333333
Notre Dame,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0201,"Business Administration and Management, General.",LB,College Major,1,0.076923077
Notre Dame,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0201,"Business Administration and Management, General.",OC,College Major,1,0.076923077
Notre Dame,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0201,"Business Administration and Management, General.",OL,College Major,1,0.076923077
Notre Dame,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0201,"Business Administration and Management, General.",QB,College Major,1,0.076923077
Notre Dame,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0201,"Business Administration and Management, General.",TE,College Major,2,0.153846154
Notre Dame,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0201,"Business Administration and Management, General.",WR,College Major,1,0.076923077
Notre Dame,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.1401,"Marketing/Marketing Management, General.",WR,College Major,1,0.076923077
Notre Dame,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0801,"Finance, General.",P,College Major,1,0.076923077
Notre Dame,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0801,"Finance, General.",S,College Major,2,0.153846154
Notre Dame,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.1401,"Marketing/Marketing Management, General.",OG,College Major,1,0.076923077
Notre Dame,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.1401,"Marketing/Marketing Management, General.",OT,College Major,1,0.076923077
Notre Dame,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",H,52.0301,Accounting.,DE,College Major,1,1
Notre Dame,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0199,"Liberal Arts and Sciences, General Studies and Humanities, Other.",QB,College Major,1,1
Notre Dame,PSYCHOLOGY.,C,42.0101,"Psychology, General.",OC,College Major,1,0.5
Notre Dame,PSYCHOLOGY.,C,42.0101,"Psychology, General.",RB,College Major,1,0.5
Notre Dame,SOCIAL SCIENCES.,C,45.1001,"Political Science and Government, General.",OLB,College Major,1,0.333333333
Notre Dame,SOCIAL SCIENCES.,C,45.1101,Sociology.,K,College Major,1,0.333333333
Notre Dame,SOCIAL SCIENCES.,C,45.1101,Sociology.,LS,College Major,1,0.333333333
Notre Dame,SOCIAL SCIENCES.,PI,45.0201,Anthropology.,DE,College Major,1,0.5
Notre Dame,SOCIAL SCIENCES.,PI,45.0201,Anthropology.,NT,College Major,1,0.5
Notre Dame,VISUAL AND PERFORMING ARTS.,AA,50.0401,"Design and Visual Communications, General.",S,College Major,1,0.125
Notre Dame,VISUAL AND PERFORMING ARTS.,AA,50.0501,"Drama and Dramatics/Theatre Arts, General.",CB,College Major,1,0.125
Notre Dame,VISUAL AND PERFORMING ARTS.,AA,50.0501,"Drama and Dramatics/Theatre Arts, General.",LB,College Major,1,0.125
Notre Dame,VISUAL AND PERFORMING ARTS.,AA,50.0501,"Drama and Dramatics/Theatre Arts, General.",NT,College Major,1,0.125
Notre Dame,VISUAL AND PERFORMING ARTS.,AA,50.0501,"Drama and Dramatics/Theatre Arts, General.",RB,College Major,2,0.25
Notre Dame,VISUAL AND PERFORMING ARTS.,AA,50.0501,"Drama and Dramatics/Theatre Arts, General.",S,College Major,1,0.125
Notre Dame,VISUAL AND PERFORMING ARTS.,AA,50.0501,"Drama and Dramatics/Theatre Arts, General.",WR,College Major,1,0.125
Notre Dame,VISUAL AND PERFORMING ARTS.,C,50.0401,"Design and Visual Communications, General.",TE,College Major,1,0.2
Notre Dame,VISUAL AND PERFORMING ARTS.,C,50.0501,"Drama and Dramatics/Theatre Arts, General.",WR,College Major,1,0.2
Notre Dame,VISUAL AND PERFORMING ARTS.,C,50.0401,"Design and Visual Communications, General.",LB,College Major,1,0.2
Notre Dame,VISUAL AND PERFORMING ARTS.,C,50.0401,"Design and Visual Communications, General.",S,College Major,1,0.2
Notre Dame,VISUAL AND PERFORMING ARTS.,C,50.0501,"Drama and Dramatics/Theatre Arts, General.",OG,College Major,1,0.2
Notre Dame,VISUAL AND PERFORMING ARTS.,PI,50.0401,"Design and Visual Communications, General.",LB,College Major,1,1
Ohio State,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.",AA,5.0201,African-American/Black Studies.,DB,College Major,1,0.333333333
Ohio State,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.",AA,5.0201,African-American/Black Studies.,OL,College Major,1,0.333333333
Ohio State,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.",AA,5.0201,African-American/Black Studies.,RB,College Major,1,0.333333333
Ohio State,BIOLOGICAL AND BIOMEDICAL SCIENCES.,AA,26.0101,"Biology/Biological Sciences, General.",DL,College Major,1,0.5
Ohio State,BIOLOGICAL AND BIOMEDICAL SCIENCES.,AA,26.0101,"Biology/Biological Sciences, General.",LB,College Major,1,0.5
Ohio State,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0101,"Biology/Biological Sciences, General.",LB,College Major,1,0.5
Ohio State,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0101,"Biology/Biological Sciences, General.",LS,College Major,1,0.5
Ohio State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0101,"Business/Commerce, General.",DB,College Major,1,0.5
Ohio State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.1401,"Marketing/Marketing Management, General.",OL,College Major,1,0.5
Ohio State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",TE,College Major,1,0.333333333
Ohio State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0101,"Business/Commerce, General.",WR,College Major,1,0.333333333
Ohio State,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.1401,"Marketing/Marketing Management, General.",DB,College Major,1,0.333333333
Ohio State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,CB,College Major,1,0.2
Ohio State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,DB,College Major,2,0.4
Ohio State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,LB,College Major,1,0.2
Ohio State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,QB,College Major,1,0.2
Ohio State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,DL,College Major,1,0.2
Ohio State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,K,College Major,1,0.2
Ohio State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0102,Mass Communication/Media Studies.,OL,College Major,2,0.4
Ohio State,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",C,9.0902,Public Relations/Image Management.,K,College Major,1,0.2
Ohio State,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,AA,11.0701,Computer Science.,DL,College Major,1,1
Ohio State,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,C,11.0701,Computer Science.,OL,College Major,1,1
Ohio State,EDUCATION.,C,13.1203,Junior High/Intermediate/Middle School Education and Teaching.,DB,College Major,1,1
Ohio State,ENGINEERING.,AA,14.1901,Mechanical Engineering.,DL,College Major,1,1
Ohio State,ENGINEERING.,C,14.0801,"Civil Engineering, General.",OL,College Major,1,0.333333333
Ohio State,ENGINEERING.,C,14.1301,Engineering Science.,LB,College Major,1,0.333333333
Ohio State,ENGINEERING.,C,14.3301,Construction Engineering.,DL,College Major,1,0.333333333
Ohio State,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0401,"Family Resource Management Studies, General.",CB,College Major,2,0.333333333
Ohio State,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0401,"Family Resource Management Studies, General.",DL,College Major,1,0.166666667
Ohio State,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0401,"Family Resource Management Studies, General.",LB,College Major,1,0.166666667
Ohio State,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0401,"Family Resource Management Studies, General.",QB,College Major,1,0.166666667
Ohio State,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,AA,19.0401,"Family Resource Management Studies, General.",RB,College Major,1,0.166666667
Ohio State,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,C,19.0401,"Family Resource Management Studies, General.",K,College Major,1,0.25
Ohio State,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,C,19.0401,"Family Resource Management Studies, General.",OL,College Major,1,0.25
Ohio State,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,C,19.0401,"Family Resource Management Studies, General.",TE,College Major,1,0.25
Ohio State,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,C,19.0704,Family Systems.,WR,College Major,1,0.25
Ohio State,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,WR,College Major,2,1
Ohio State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0505,Kinesiology and Exercise Science.,LB,College Major,1,0.333333333
Ohio State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0508,Sports Studies.,DB,College Major,1,0.333333333
Ohio State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",AA,31.0508,Sports Studies.,DL,College Major,1,0.333333333
Ohio State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,RB,College Major,1,0.142857143
Ohio State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,WR,College Major,1,0.142857143
Ohio State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,DB,College Major,1,0.142857143
Ohio State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0505,Kinesiology and Exercise Science.,OL,College Major,1,0.142857143
Ohio State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0508,Sports Studies.,DL,College Major,1,0.142857143
Ohio State,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",C,31.0508,Sports Studies.,LB,College Major,2,0.285714286
Ohio State,SOCIAL SCIENCES.,AA,45.0401,Criminology.,DB,College Major,2,0.285714286
Ohio State,SOCIAL SCIENCES.,AA,45.0401,Criminology.,DL,College Major,1,0.142857143
Ohio State,SOCIAL SCIENCES.,AA,45.0401,Criminology.,RB,College Major,1,0.142857143
Ohio State,SOCIAL SCIENCES.,AA,45.0401,Criminology.,WR,College Major,1,0.142857143
Ohio State,SOCIAL SCIENCES.,AA,45.1101,Sociology.,WR,College Major,1,0.142857143
Ohio State,SOCIAL SCIENCES.,AA,45.1001,"Political Science and Government, General.",OL,College Major,1,0.142857143
Ohio State,SOCIAL SCIENCES.,C,45.0401,Criminology.,DL,College Major,1,0.166666667
Ohio State,SOCIAL SCIENCES.,C,45.0601,"Economics, General.",OL,College Major,2,0.333333333
Ohio State,SOCIAL SCIENCES.,C,45.1001,"Political Science and Government, General.",LS,College Major,1,0.166666667
Ohio State,SOCIAL SCIENCES.,C,45.0401,Criminology.,K,College Major,1,0.166666667
Ohio State,SOCIAL SCIENCES.,C,45.1101,Sociology.,TE,College Major,1,0.166666667
Ohio State,TRANSPORTATION AND MATERIALS MOVING.,C,49.0101,"Aeronautics/Aviation/Aerospace Science and Technology, General.",QB,College Major,1,1
Oklahoma,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.",AA,5.0201,African-American/Black Studies.,DT,College Major,1,1
Oklahoma,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0701,Zoology/Animal Biology.,OL,College Major,1,1
Oklahoma,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0101,"Business/Commerce, General.",DB,College Major,1,0.333333333
Oklahoma,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0201,"Business Administration and Management, General.",DB,College Major,2,0.666666667
Oklahoma,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",C,52.0201,"Business Administration and Management, General.",OL,College Major,2,1
Oklahoma,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,DB,College Major,3,0.375
Oklahoma,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,LB,College Major,1,0.125
Oklahoma,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,OL,College Major,1,0.125
Oklahoma,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,RB,College Major,1,0.125
Oklahoma,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0102,Mass Communication/Media Studies.,WR,College Major,1,0.125
Oklahoma,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",AA,9.0401,Journalism.,RB,College Major,1,0.125
Oklahoma,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",H,9.0102,Mass Communication/Media Studies.,WR,College Major,1,1
Oklahoma,ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS.,C,15.0503,Energy Management and Systems Technology/Technician.,LB,College Major,1,1
Oklahoma,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0101,Liberal Arts and Sciences/Liberal Studies.,DB,College Major,1,0.052631579
Oklahoma,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0101,Liberal Arts and Sciences/Liberal Studies.,DE,College Major,1,0.052631579
Oklahoma,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0101,Liberal Arts and Sciences/Liberal Studies.,DT,College Major,2,0.105263158
Oklahoma,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,DB,College Major,3,0.157894737
Oklahoma,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,DE,College Major,3,0.157894737
Oklahoma,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,DT,College Major,2,0.105263158
Oklahoma,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,LB,College Major,4,0.210526316
Oklahoma,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,OL,College Major,2,0.105263158
Oklahoma,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",AA,24.0102,General Studies.,QB,College Major,1,0.052631579
Oklahoma,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0101,Liberal Arts and Sciences/Liberal Studies.,P,College Major,1,0.125
Oklahoma,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0101,Liberal Arts and Sciences/Liberal Studies.,QB,College Major,1,0.125
Oklahoma,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0101,Liberal Arts and Sciences/Liberal Studies.,FB,College Major,1,0.125
Oklahoma,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0101,Liberal Arts and Sciences/Liberal Studies.,LB,College Major,1,0.125
Oklahoma,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,K,College Major,1,0.125
Oklahoma,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,OL,College Major,1,0.125
Oklahoma,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0102,General Studies.,QB,College Major,1,0.125
Oklahoma,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",C,24.0199,"Liberal Arts and Sciences, General Studies and Humanities, Other.",FB,College Major,1,0.125
Oklahoma,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",PI,24.0102,General Studies.,OL,College Major,1,1
Oklahoma,PSYCHOLOGY.,AA,42.0101,"Psychology, General.",FB,College Major,1,1
Oklahoma,SOCIAL SCIENCES.,AA,45.0401,Criminology.,OL,College Major,1,0.142857143
Oklahoma,SOCIAL SCIENCES.,AA,45.0601,"Economics, General.",RB,College Major,1,0.142857143
Oklahoma,SOCIAL SCIENCES.,AA,45.1101,Sociology.,DB,College Major,2,0.285714286
Oklahoma,SOCIAL SCIENCES.,AA,45.1101,Sociology.,DE,College Major,1,0.142857143
Oklahoma,SOCIAL SCIENCES.,AA,45.1101,Sociology.,DT,College Major,2,0.285714286
Oklahoma,SOCIAL SCIENCES.,C,45.1101,Sociology.,K,College Major,1,0.25
Oklahoma,SOCIAL SCIENCES.,C,45.1101,Sociology.,LB,College Major,1,0.25
Oklahoma,SOCIAL SCIENCES.,C,45.1101,Sociology.,OL,College Major,2,0.5
Oregon,BIOLOGICAL AND BIOMEDICAL SCIENCES.,AA,26.0101,"Biology/Biological Sciences, General.",OL,College Major,1,1
Oregon,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0101,"Biology/Biological Sciences, General.",OL,College Major,1,0.333333333
Oregon,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0101,"Biology/Biological Sciences, General.",TE,College Major,1,0.333333333
Oregon,BIOLOGICAL AND BIOMEDICAL SCIENCES.,C,26.0908,Exercise Physiology.,QB,College Major,1,0.333333333
Oregon,BIOLOGICAL AND BIOMEDICAL SCIENCES.,H,26.0908,Exercise Physiology.,QB,College Major,1,0.5
Oregon,BIOLOGICAL AND BIOMEDICAL SCIENCES.,H,26.0908,Exercise Physiology.,WR,College Major,1,0.5
Oregon,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",AA,52.0101,"Business/Commerce, General.",DE,College Major,1,0.142857143
