ID_School,ID_Sport,Season,Number,Player,Last_Name,First_Name,Position,Height,Weight,Year,Hometown_PriorSchool,Player URL
UNC,FBALL,2010-2011,3  ,Joshua Adams,Adams,Joshua,Wide Receiver,6/4/13,200,RFr.,"Cambridge, Mass. (Chesire Academy (CT))",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676694&Q
UNC,FBALL,2010-2011,4  ,Jabari Price,Price,Jabari,Defensive Back,6/1/00,180,Fr.,"Pompano Beach, Fla. (Blanche Ely)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497734&Q
UNC,FBALL,2010-2011,6  ,Anthony Elzy,Elzy,Anthony,Tailback,5/10/13,210,RSr.,"Warren, OH (John F. Kennedy)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676771&Q
UNC,FBALL,2010-2011,7  ,Mywan Jackson,Jackson,Mywan,Defensive Back,5/11/13,175,So.,"Seffner, Fla. (Armwood)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677037&Q
UNC,FBALL,2010-2011,10  ,Tre Boston,Boston,Tre,Defensive Back,6/1/13,185,Fr.,"Ft. Myers, Fla. (North Fort Myers)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497674&Q
UNC,FBALL,2010-2011,12  ,Charles Brown,Brown,Charles,Cornerback,5/10/13,205,Sr.,"Maple Heights, Ohio (Maple Heights)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676708&Q
UNC,FBALL,2010-2011,13  ,T.J. Yates,Yates,T.J.,Quarterback,6/4/13,220,Sr.,"Marietta, GA (Pope)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677007&Q
UNC,FBALL,2010-2011,14  ,Braden Hanson,Hanson,Braden,Quarterback,6/6/13,195,RSo.,"Charlotte, N.C. (Charlotte Latin)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676952&Q
UNC,FBALL,2010-2011,15  ,A.J. Blue,Blue,A.J.,Running Back,6/2/13,225,So.,"Dallas, N.C. (North Gaston/Hargrave M.A.)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497730&Q
UNC,FBALL,2010-2011,16  ,Kendric Burney,Burney,Kendric,Cornerback,5/9/13,190,RSr.,"Jacksonville, NC (Southwest Onslow)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676918&Q
UNC,FBALL,2010-2011,17  ,Zack Pianalto,Pianalto,Zack,Tight End,6/4/13,250,Sr.,"Springdale, Ark (Springdale)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676497&Q
UNC,FBALL,2010-2011,18  ,Josh Hunter,Hunter,Josh,Defensive Back,6/2/13,185,So.,"Charlotte, N.C. (Mallard Creek)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676831&Q
UNC,FBALL,2010-2011,19  ,Trase Jones,Jones,Trase,Placekicker/Punt,6/1/00,185,Sr.,"Roanoke Rapids, N.C. (Roanoke Rapids)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677209&Q
UNC,FBALL,2010-2011,20  ,Shaun Draughn,Draughn,Shaun,Tailback,6/1/00,205,RSr.,"Tarboro, NC (Tarboro)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676525&Q
UNC,FBALL,2010-2011,21  ,Da'Norris Searcy,Searcy,Da'Norris,Strong Safety,6/1/00,200,Sr.,"Decatur, GA (Towers)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677066&Q
UNC,FBALL,2010-2011,23  ,Darius Lipford,Lipford,Darius,Linebacker,6/3/13,220,Fr.,"Lenoir, N.C. (Hibriten)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497748&Q
UNC,FBALL,2010-2011,24  ,Terry Shankle,Shankle,Terry,Cornerback,5/11/13,175,RFr.,"Norwood, N.C. (South Stanly)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497701&Q
UNC,FBALL,2010-2011,25  ,Matt Merletti,Merletti,Matt,Strong Safety,5/11/13,185,RJr.,"Cleveland, Ohio (St. Ignatius)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676696&Q
UNC,FBALL,2010-2011,27  ,Deunta Williams,Williams,Deunta,Free Safety,6/2/13,215,RSr.,"Jacksonville, NC (White Oak)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676630&Q
UNC,FBALL,2010-2011,28  ,Jonathan Smith,Smith,Jonathan,Free Safety,6/2/13,200,Sr.,"Durham, N.C. (Hillside)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677182&Q
UNC,FBALL,2010-2011,29  ,Brian Gupton,Gupton,Brian,Cornerback,6/3/13,190,RJr.,"Nashville, Tenn. (Pearl-Cohn)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676798&Q
UNC,FBALL,2010-2011,30  ,C.J. Feagles,Feagles,C.J.,Placekicker/Punt,6/1/00,185,RFr.,"Ridgewood, N.J. (Ridgewood)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676923&Q
UNC,FBALL,2010-2011,32  ,Ryan Houston,Houston,Ryan,Tailback,6/2/13,245,Sr.,"Charlotte, N.C. (Butler)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677023&Q
UNC,FBALL,2010-2011,33  ,Christian Wilson,Wilson,Christian,Half Back,6/3/13,235,Jr.,"McKees Rocks, Pa. (Montour)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677227&Q
UNC,FBALL,2010-2011,34  ,Johnny White,White,Johnny,Running Back,5/10/13,205,RSr.,"Asheville, NC (Asheville)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676821&Q
UNC,FBALL,2010-2011,35  ,Herman Davidson,Davidson,Herman,Linebacker,6/2/13,215,Jr.,"Long Beach, Calif. (California Polytechnic)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676810&Q
UNC,FBALL,2010-2011,36  ,DJ Bunn,Bunn,DJ,Safety,6/1/00,205,Fr.,"Smithfield, N.C. (Hargrave MA) (Smithfield)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497704&Q
UNC,FBALL,2010-2011,36  ,Matt Kolojejchick,Kolojejchick,Matt,Running Back,5/10/13,185,So.,"Plymouth, Pa. (Valley West)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497658&Q
UNC,FBALL,2010-2011,40  ,Hunter Furr,Furr,Hunter,Running Back,6/1/00,205,So.,"Lewisville, N.C. (Mount Tabor)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677152&Q
UNC,FBALL,2010-2011,41  ,Shane Mularkey,Mularkey,Shane,Linebacker,6/2/13,210,So.,"Norcross, Ga. (Greater Atlanta Christian Academy)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676957&Q
UNC,FBALL,2010-2011,43  ,Curtis Byrd,Byrd,Curtis,Fullback,6/1/13,250,Jr.,"Durham, N.C. (Riverside)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677068&Q
UNC,FBALL,2010-2011,43  ,Curtis Campbell,Campbell,Curtis,Defensive Back,6/2/13,205,RFr.,"Chesapeake, Va. (Grassfield)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497751&Q
UNC,FBALL,2010-2011,47  ,Zach Brown,Brown,Zach,Linebacker,6/2/13,225,Jr.,"Columbia, Md. (Hargrave MA) (Wilde Lake)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676907&Q
UNC,FBALL,2010-2011,49  ,Ryan Taylor,Taylor,Ryan,Tight End,6/3/13,240,RSr.,"Winston-Salem, NC (Mount Tabor)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676911&Q
UNC,FBALL,2010-2011,51  ,Trevor Stuart,Stuart,Trevor,Deep Snapper,6/3/13,250,RSr.,"Sugarland, TX (Stephen F. Austin)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676979&Q
UNC,FBALL,2010-2011,52  ,Quan Sturdivant,Sturdivant,Quan,Linebacker,6/2/13,230,Sr.,"Oakboro, NC (West Stanly)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676549&Q
UNC,FBALL,2010-2011,53  ,Alec Petrocelli,Petrocelli,Alec,Defensive Line,6/3/13,225,Fr.,"Madeira Beach, Fla. (Clearwater Central Catholic)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497750&Q
UNC,FBALL,2010-2011,54  ,Bruce Carter,Carter,Bruce,Linebacker,6/3/13,235,Sr.,"Havelock, NC (Havelock)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677008&Q
UNC,FBALL,2010-2011,55  ,Linwan Euwell,Euwell,Linwan,Linebacker,6/2/13,220,RJr.,"Pinetops, N.C. (Southwest Edgecombe)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676620&Q
UNC,FBALL,2010-2011,56  ,PJ Clyburn,Clyburn,PJ,Linebacker,6/2/13,215,Fr.,"Statesville, N.C. (West Iredell)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677075&Q
UNC,FBALL,2010-2011,56  ,William Hyman,Hyman,William,Linebacker,6/2/13,220,So.,"Charleston, S.C. (Porter-Gaud)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677156&Q
UNC,FBALL,2010-2011,58  ,Jordan Marsh,Marsh,Jordan,Offensive Line,6/2/13,290,So.,"Mooresville, N.C. (Mooresville)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497731&Q
UNC,FBALL,2010-2011,58  ,Ebele Okakpu,Okakpu,Ebele,Linebacker,6/2/13,220,Jr.,"Roswell, Ga. (Roswell)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676852&Q
UNC,FBALL,2010-2011,60  ,Russell Bodine,Bodine,Russell,Offensive Line,6/4/13,305,Fr.,"Scottsville, Va. (Fork Union, M.A.)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497709&Q
UNC,FBALL,2010-2011,61  ,Mark House,House,Mark,Deep Snapper,6/1/13,215,Sr.,"Wilmington, N.C. (Hoggard)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676880&Q
UNC,FBALL,2010-2011,62  ,David Collins,Collins,David,Offensive Line,6/8/13,300,RFr.,"Kernersville, N.C. (East Forsyth)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497676&Q
UNC,FBALL,2010-2011,66  ,James Hurst,Hurst,James,Offensive Tackle,6/6/13,290,Fr.,"Plainfield, Ind. (Plainfield)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497691&Q
UNC,FBALL,2010-2011,66  ,Michael Ingersoll,Ingersoll,Michael,Offensive Tackle,6/5/13,305,RSr.,"Mint Hill, NC (Butler)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676726&Q
UNC,FBALL,2010-2011,67  ,Greg Elleby,Elleby,Greg,Offensive Line,6/4/13,285,RSr.,"Tabor City, NC (South Columbus)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677214&Q
UNC,FBALL,2010-2011,69  ,Nick Appel,Appel,Nick,Offensive Line,6/6/13,305,Fr.,"Vienna, Va. (Bishop O'Connell)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497664&Q
UNC,FBALL,2010-2011,70  ,Alan Pelc,Pelc,Alan,Offensive Guard,6/6/13,305,RSr.,"Houston, TX (Pearland)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677236&Q
UNC,FBALL,2010-2011,71  ,Carl Gaskins,Gaskins,Carl,Offensive Tackle,6/5/13,295,RJr.,"Melbourne, Fla. (Palm Bay)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676988&Q
UNC,FBALL,2010-2011,72  ,Scott Mincey,Mincey,Scott,Center,6/2/13,280,Jr.,"Yanceyville, N.C. (Yancey)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677036&Q
UNC,FBALL,2010-2011,74  ,Sam Ellis,Ellis,Sam,Offensive Guard,6/4/13,285,Sr.,"Carrboro, N.C. (Chapel Hill)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676604&Q
UNC,FBALL,2010-2011,75  ,T.J. Leifheit,Leifheit,T.J.,Offensive Line,6/7/13,320,Fr.,"Wilmington, N.C. (Hoggard)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497677&Q
UNC,FBALL,2010-2011,77  ,Mack Lloyd,Lloyd,Mack,Deep Snapper,6/1/00,270,So.,"Cary, N.C. (Green Hope)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497695&Q
UNC,FBALL,2010-2011,78  ,Jordan Nix,Nix,Jordan,Defensive Line,6/4/13,285,RJr.,"Lawton, Okla. (Northeast Oklahoma A&M) (MacArthur)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677210&Q
UNC,FBALL,2010-2011,79  ,Quinton Alton,Alton,Quinton,Defensive Line,6/6/13,265,Fr.,"Memphis, Tenn. (Hillcrest)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676754&Q
UNC,FBALL,2010-2011,80  ,Ed Barham,Barham,Ed,Tight End,6/3/13,260,RSr.,"Bacon's Castle, VA (Surry County)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677161&Q
UNC,FBALL,2010-2011,81  ,Reggie Wilkins,Wilkins,Reggie,Wide Receiver,5/10/13,175,Fr.,"Shelby, N.C. (Crest)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497648&Q
UNC,FBALL,2010-2011,83  ,Dwight Jones,Jones,Dwight,Wide Receiver,6/5/13,210,Jr.,"Burlington, N.C. (Hargrave MA) (Cummings)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676850&Q
UNC,FBALL,2010-2011,85  ,Sean Tapley,Tapley,Sean,Wide Receiver,6/1/13,185,Fr.,"Jacksonville, Fla. (Raines)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497660&Q
UNC,FBALL,2010-2011,86  ,Brendon Felder,Felder,Brendon,Wide Receiver,5/10/13,175,Fr.,"Monroeville, Pa. (Gateway)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676995&Q
UNC,FBALL,2010-2011,90  ,Quinton Coples,Coples,Quinton,Defensive End,6/6/13,245,Jr.,"Kinston, N.C. (Hargrave MA) (Kinston)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676820&Q
UNC,FBALL,2010-2011,91  ,Tydreke Powell,Powell,Tydreke,Defensive Tackle,6/3/13,310,RJr.,"Ahoskie, N.C. (Hertford County)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676723&Q
UNC,FBALL,2010-2011,93  ,Tim Jackson,Jackson,Tim,Defensive Line,6/5/13,235,Fr.,"St. Petersburg, Fla. (Gibbs)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497702&Q
UNC,FBALL,2010-2011,94  ,Michael McAdoo,McAdoo,Michael,Defensive Line,6/7/13,245,Jr.,"Anticoh, Tenn. (Antioch)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677170&Q
UNC,FBALL,2010-2011,96  ,Ethan Farmer,Farmer,Ethan,Tight End,6/3/13,260,Fr.,"Tabor City, N.C. (South Columbus)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497675&Q
UNC,FBALL,2010-2011,97  ,Jared McAdoo,McAdoo,Jared,Defensive Line,6/3/13,295,RFr.,"Chapel Hill, N.C. (Chapel Hill)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676677&Q
UNC,FBALL,2010-2011,98  ,Kareem Martin,Martin,Kareem,Defensive Line,6/6/13,245,Fr.,"Roanoke Rapids, N.C. (Roanoke Rapids)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497668&Q
UNC,FBALL,2010-2011,  ,Tyler Alberts,Alberts,Tyler,Athlete,6/7/13,235,Fr.,"Clemmons, N.C. (Forsyth Country Day)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497656&Q
UNC,FBALL,2010-2011,  ,Devonte Brown,Brown,Devonte,Defensive Line,6/4/13,275,Fr.,"Fayetteville, N.C. (Jack Britt)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497649&Q
UNC,FBALL,2010-2011,  ,Alex Dixon,Dixon,Alex,Defensive Back,6/1/13,180,Fr.,"Clearwater, Fla. (Countryside)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497667&Q
UNC,FBALL,2010-2011,  ,Eric Ebron,Ebron,Eric,Tight End,6/5/13,225,Fr.,"Greensboro, N.C. (Smith)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497726&Q
UNC,FBALL,2010-2011,  ,Brandon Ellerbe,Ellerbe,Brandon,Defensive Back,6/1/00,200,Fr.,"Wadesboro, N.C. (Anson)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497747&Q
UNC,FBALL,2010-2011,  ,LeCount Fantroy,Fantroy,LeCount,Cornerback,-,,RJr.,"Washington, D.C. (Ballou/Milford Academy)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676657&Q
UNC,FBALL,2010-2011,  ,Kiaro Holts,Holts,Kiaro,Offensive Line,6/5/13,275,Fr.,"Indianapolis, Ind. (Warren Central)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497697&Q
UNC,FBALL,2010-2011,  ,Stephen Houston,Houston,Stephen,Fullback,5/11/13,230,Fr.,"Little Rock, Ark.",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676678&Q
UNC,FBALL,2010-2011,  ,Travis Hughes,Hughes,Travis,Linebacker,6/2/13,225,Fr.,"Virginia Beach, Va. (Kempsville)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497759&Q
UNC,FBALL,2010-2011,  ,Kameron Jackson,Jackson,Kameron,Defensive Back,6/1/00,180,Fr.,"Madison, Ala. (Madison Academy)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497685&Q
UNC,FBALL,2010-2011,  ,Jarrod James,James,Jarrod,Offensive Line,6/4/13,285,Fr.,"Goldsboro, N.C. (Aycock)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497756&Q
UNC,FBALL,2010-2011,  ,Ty Linton,Linton,Ty,Linebacker,-,,Fr.,"Charlotte, N.C. (Charlotte Christian)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676529&Q
UNC,FBALL,2010-2011,  ,Romar Morris,Morris,Romar,Athlete,5/10/13,185,Fr.,"Salisbury, N.C. (Salisbury)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497666&Q
UNC,FBALL,2010-2011,  ,Norkeithus Otis,Otis,Norkeithus,Linebacker,6/2/13,215,Fr.,"Gastonia, N.C. (Ashbrook)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497716&Q
UNC,FBALL,2010-2011,  ,Anthony Parker-Boyd,Parker-Boyd,Anthony,Wide Receiver,-,,Sr.,"Malvern, PA (Great Valley)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205677011&Q
UNC,FBALL,2010-2011,  ,Robert Quinn,Quinn,Robert,Defensive Line,-,,Jr.,"Ladson, S.C. (Ft. Dorchester)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676673&Q
UNC,FBALL,2010-2011,  ,Darien Rankin,Rankin,Darien,Defensive Back,5/11/13,185,Fr.,"Salisbury, N.C. (Salisbury)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497688&Q
UNC,FBALL,2010-2011,  ,Jerrell Rhodes,Rhodes,Jerrell,Running Back,-,,So.,"Durham, N.C. (Jordan)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205676808&Q
UNC,FBALL,2010-2011,  ,Travis Riley,Riley,Travis,Running Back,6/1/13,215,Fr.,"Kannapolis, N.C. (A.L. Brown)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497655&Q
UNC,FBALL,2010-2011,  ,Tim Scott,Scott,Tim,Defensive Back,6/1/00,180,Fr.,"Fredericksburg, Va. (Colonial Forge)",http://www.goheels.com/ViewArticle.dbml?SPSID=667866&SPID=12962&DB_LANG=C&SITE=UNC&DB_OEM_ID=3350&ATCLID=205497684&Q
