ID_School,ID_Sport,Season,Number,Player,Last_Name,First_Name,Position,Height,Weight,Year,Eligibility,Hometown/Prior_School,Player_URL,Birthday
USC,FBALL,2010-2011,2,C.J. Gable,Gable,C.J.,TB,6/1/00,205,RS SR,4V,Sylmar (Sylmar),http://www.usctrojans.com/sports/m-footbl/mtt/gable_cj00.html,
USC,FBALL,2010-2011,54,Chris Galippo,Galippo,Chris,LB,6/2/13,250,RS JR,3V,Corona (Servite),http://www.usctrojans.com/sports/m-footbl/mtt/galippo_chris00.html,
USC,FBALL,2010-2011,52,Tyler Grady,Grady,Tyler,DT,6/1/13,250,RS SR,,Beverly Hills (Santa Monica JC),http://www.usctrojans.com/sports/m-footbl/mtt/grady_tyler00.html,
USC,FBALL,2010-2011,77,Kevin Graf,Graf,Kevin,OG/OT,6/6/13,300,RS FR,SQ,Agoura Hills (Agoura),http://www.usctrojans.com/sports/m-footbl/mtt/graf_kevin00.html,
USC,FBALL,2010-2011,81,Kevin Greene,Greene,Kevin,DE,6/3/13,250,RS FR,SQ,"Oakland, Calif. (Sacred Heart Cathedral Prep)",http://www.usctrojans.com/sports/m-footbl/mtt/greene_kevin00.html,
USC,FBALL,2010-2011,86,Xavier Grimble,Grimble,Xavier,TE,6/6/13,245,FR,,"Las Vegas, Nev. (Bishop Gorman)",http://www.usctrojans.com/sports/m-footbl/mtt/grimble_xavier00.html,
USC,FBALL,2010-2011,76,Nathan Guertler,Guertler,Nathan,OT,6/5/13,265,FR,,Norco (Norco),http://www.usctrojans.com/sports/m-footbl/mtt/guertler_nathan00.html,
USC,FBALL,2010-2011,25,Patrick Hall,Hall,Patrick,S,6/1/00,190,FR,,Oxnard (St. Bonaventure),http://www.usctrojans.com/sports/m-footbl/mtt/hall_patrick00.html,
USC,FBALL,2010-2011,47,James Harbin,Harbin,James,CB,5/10/13,175,RS JR,,Los Angeles (Los Angeles Southwest JC),http://www.usctrojans.com/sports/m-footbl/mtt/harbin_james00.html,
USC,FBALL,2010-2011,10,Jacob Harfman,Harfman,Jacob,PK-P,5/10/13,195,SR,1V,Chino (Mt. San Antonio JC),http://www.usctrojans.com/sports/m-footbl/mtt/harfman_jacob00.html,
USC,FBALL,2010-2011,26,Daniel Harper,Harper,Daniel,CB,5/10/13,180,RS JR,2V,"Rancho Cucamonga, CA (Damien)",http://www.usctrojans.com/sports/m-footbl/mtt/harper_daniel00.html,
USC,FBALL,2010-2011,98,DaJohn Harris,Harris,DaJohn,DT,6/4/13,305,RS JR,2V,Inglewood (Serra),http://www.usctrojans.com/sports/m-footbl/mtt/harris_dajohn00.html,
USC,FBALL,2010-2011,4,Torin Harris,Harris,Torin,CB,6/1/13,185,RS FR,SQ,"Las Vegas, Nev. (Palo Verde)",http://www.usctrojans.com/sports/m-footbl/mtt/harris_torin00.html,
USC,FBALL,2010-2011,31,Stanley Havili,Havili,Stanley,FB,6/1/13,225,RS SR,4V,"Salt Lake City, UT (Cottonwood)",http://www.usctrojans.com/sports/m-footbl/mtt/havili_stanley00.html,
USC,FBALL,2010-2011,74,Zack Heberer,Heberer,Zack,OG,6/5/13,295,RS SR,3V,San Pedro (San Pedro),http://www.usctrojans.com/sports/m-footbl/mtt/heberer_zack00.html,
USC,FBALL,2010-2011,78,Khaled Holmes,Holmes,Khaled,OG,6/4/13,300,RS SO,1V,Santa Ana (Mater Dei),http://www.usctrojans.com/sports/m-footbl/mtt/holmes_khaled00.html,
USC,FBALL,2010-2011,23,Shane Horton,Horton,Shane,LB,6/1/00,220,RS JR,1V,Chatsworth (UNLV),http://www.usctrojans.com/sports/m-footbl/mtt/horton_shane00.html,
USC,FBALL,2010-2011,96,Wes Horton,Horton,Wes,DE,6/5/13,260,RS SO,1V,Chatsworth (Notre Dame),http://www.usctrojans.com/sports/m-footbl/mtt/horton_wes00.html,
USC,FBALL,2010-2011,10,Joe Houston,Houston,Joe,PK,5/8/13,175,RS SR,SQ,"Redondo Beach, CA (El Camino JC)",http://www.usctrojans.com/sports/m-footbl/mtt/houston_joe00.html,
USC,FBALL,2010-2011,83,Ronald Johnson,Johnson,Ronald,WR,6/1/00,185,SR,3V,"Muskegon, MI (Muskegon)",http://www.usctrojans.com/sports/m-footbl/mtt/johnson_ronald00.html,
USC,FBALL,2010-2011,27,Marshall Jones,Jones,Marshall,S,5/11/13,185,RS JR,3V,Agoura Hills (Oaks Christian),http://www.usctrojans.com/sports/m-footbl/mtt/jones_marshall00.html,
USC,FBALL,2010-2011,75,Matt Kalil,Kalil,Matt,OT,6/7/13,295,RS SO,1V,Corona (Servite),http://www.usctrojans.com/sports/m-footbl/mtt/kalil_matt00.html,
USC,FBALL,2010-2011,14,Brett Kan,Kan,Brett,QB,6/2/13,195,RS JR,TR,"Honolulu, HI (Punahou)",http://www.usctrojans.com/sports/m-footbl/mtt/kan_brett00.html,
USC,FBALL,2010-2011,42,Devon Kennard,Kennard,Devon,LB,6/3/13,250,SO,1V,"Phoenix, AZ (Desert Vista)",http://www.usctrojans.com/sports/m-footbl/mtt/kennard_devon00.html,
USC,FBALL,2010-2011,73,Patrick Kim,Kim,Patrick,OG,6/3/13,305,FR,,Chino Hills (Ayala),http://www.usctrojans.com/sports/m-footbl/mtt/kim_patrick00.html,
USC,FBALL,2010-2011,93,Zack Kusnir,Kusnir,Zack,DE,6/6/13,260,RS JR,,"La Jolla, Calif. (San Diego State)",http://www.usctrojans.com/sports/m-footbl/mtt/kusnir_zack00.html,
USC,FBALL,2010-2011,68,Butch Lewis,Lewis,Butch,OG,6/5/13,295,RS SR,3V,"Denver, CO (Regis Jesuit)",http://www.usctrojans.com/sports/m-footbl/mtt/lewis_butch00.html,
USC,FBALL,2010-2011,18,John Manoogian,Manoogian,John,QB,6/1/00,205,RS SO,SQ,Los Angeles (Windward),http://www.usctrojans.com/sports/m-footbl/mtt/manoogian_john00.html,
USC,FBALL,2010-2011,50,Abe Markowitz,Markowitz,Abe,C,6/1/13,280,RS SO,SQ,"Hawaii Kai, HI (Punahou)",http://www.usctrojans.com/sports/m-footbl/mtt/markowitz_abe00.html,
USC,FBALL,2010-2011,59,John Martinez,Martinez,John,OG,6/2/13,290,RS FR,SQ,"Murray, Ut. (Cottonwood)",http://www.usctrojans.com/sports/m-footbl/mtt/martinez_john00.html,
USC,FBALL,2010-2011,19,Drew Mcallister,Mcallister,Drew,S,6/1/13,195,JR,2V,Danville (Monte Vista),http://www.usctrojans.com/sports/m-footbl/mtt/mcallister_drew00.html,
USC,FBALL,2010-2011,7,T.J. Mcdonald,Mcdonald,T.J.,S,6/3/13,205,SO,1V,"Fresno, Ca. (Edison)",http://www.usctrojans.com/sports/m-footbl/mtt/mcdonald_tj00.html,
USC,FBALL,2010-2011,37,Tim Mcguigan,Mcguigan,Tim,WR,6/1/00,165,RS JR,,"Plainsboro, N.J. (West Windsor/Plainsboro North)",http://www.usctrojans.com/sports/m-footbl/mtt/mcguigan_tim00.html,
USC,FBALL,2010-2011,46,Craig Mcmahon,Mcmahon,Craig,PK,6/2/13,180,FR,,Bakersfield (Bakersfield),http://www.usctrojans.com/sports/m-footbl/mtt/mcmahon_craig00.html,
USC,FBALL,2010-2011,22,Curtis Mcneal,Mcneal,Curtis,TB,5/7/13,185,RS SO,1V,Los Angeles (Venice),http://www.usctrojans.com/sports/m-footbl/mtt/mcneal_curtis00.html,
USC,FBALL,2010-2011,34,D.J. Morgan,Morgan,D.J.,TB,6/1/00,175,FR,,"Van Nuys, Calif. (Taft High School)",http://www.usctrojans.com/sports/m-footbl/mtt/morgan_dj00.html,
USC,FBALL,2010-2011,17,Michael Morgan,Morgan,Michael,LB,6/4/13,220,RS SR,3V,"Dallas, TX (Skyline)",http://www.usctrojans.com/sports/m-footbl/mtt/morgan_michael00.html,
USC,FBALL,2010-2011,16,Mitch Mustain,Mustain,Mitch,QB,6/2/13,200,RS SR,2V,"Springdale, AR (Arkansas)",http://www.usctrojans.com/sports/m-footbl/mtt/mustain_mitch00.html,
USC,FBALL,2010-2011,15,Kyle Negrete,Negrete,Kyle,P-LB,6/1/00,210,JR,,Fresno (San Diego),http://www.usctrojans.com/sports/m-footbl/mtt/negrete_kyle00.html,
USC,FBALL,2010-2011,6,Anthony Neyer,Neyer,Anthony,QB,6/2/13,200,FR,,Palm Desert (Xavier College Prep),http://www.usctrojans.com/sports/m-footbl/mtt/neyer_anthony00.html,
USC,FBALL,2010-2011,41,Allen Noble,Noble,Allen,CB,6/1/00,190,RS JR,SQ,"Denver, CO (Mt. San Antonio JC)",http://www.usctrojans.com/sports/m-footbl/mtt/noble_allen00.html,
USC,FBALL,2010-2011,41,Kevin Noble,Noble,Kevin,WR,6/2/13,185,RS JR,,Vista (Rancho Buena Vista),http://www.usctrojans.com/sports/m-footbl/mtt/noble_kevin00.html,
USC,FBALL,2010-2011,61,Kristofer O'Dowd,O'Dowd,Kristofer,C,6/5/13,300,SR,3V,"Tucson, AZ (Salpointe Catholic)",http://www.usctrojans.com/sports/m-footbl/mtt/odowd_kristofer00.html,
USC,FBALL,2010-2011,8,Nick Perry,Perry,Nick,DE,6/3/13,250,RS SO,1V,"Detroit, MI (King)",http://www.usctrojans.com/sports/m-footbl/mtt/perry_nick00.html,
USC,FBALL,2010-2011,44,K.C. Pola,Pola,K.C.,FB,6/1/00,210,FR,,"Jacksonville, FL (Bishop Kenny)",http://www.usctrojans.com/sports/m-footbl/mtt/pola_kc00.html,
USC,FBALL,2010-2011,62,Chris Pousson,Pousson,Chris,SNP,6/4/13,240,JR,2V,San Diego (St. Augustine),http://www.usctrojans.com/sports/m-footbl/mtt/pousson_chris00.html,
USC,FBALL,2010-2011,85,Kyle Prater,Prater,Kyle,WR,6/5/13,215,FR,,"Maywood, Illinois (Proviso West)",http://www.usctrojans.com/sports/m-footbl/mtt/prater_kyle00.html,
USC,FBALL,2010-2011,35,Hayes Pullard,Pullard,Hayes,LB,6/2/13,225,FR,,"Inglewood, Calif. (Crenshaw High School)",http://www.usctrojans.com/sports/m-footbl/mtt/pullard_hayes00.html,
USC,FBALL,2010-2011,67,Michael Reardon,Reardon,Michael,C,6/5/13,290,RS JR,1V,Anaheim (Orange Lutheran),http://www.usctrojans.com/sports/m-footbl/mtt/reardon_michael00.html,
USC,FBALL,2010-2011,50,Austin Rittenour,Rittenour,Austin,LB,6/1/13,190,RS SO,,Conchord (Ygnacio Valley),http://www.usctrojans.com/sports/m-footbl/mtt/rittenour_austin00.html,
USC,FBALL,2010-2011,37,Nickell Robey,Robey,Nickell,CB,5/8/13,165,FR,,"Frostproof, Fla. (Frostproof High School)",http://www.usctrojans.com/sports/m-footbl/mtt/robey_nickell00.html,
USC,FBALL,2010-2011,10,Boomer Roepke,Roepke,Boomer,P-CB,5/9/13,180,RS JR,SQ,"Reno, NV (Reno)",http://www.usctrojans.com/sports/m-footbl/mtt/roepke_boomer01.html,
USC,FBALL,2010-2011,49,William Rojas,Rojas,William,CB,5/10/13,175,RS JR,,Granada Hills (Moorpark JC),http://www.usctrojans.com/sports/m-footbl/mtt/rojas_william00.html,
USC,FBALL,2010-2011,22,Cody Romness,Romness,Cody,S,5/11/13,175,RS SO,,Palm Desert (Palm Desert),http://www.usctrojans.com/sports/m-footbl/mtt/romness_cody00.html,
USC,FBALL,2010-2011,17,Emon Saee,Saee,Emon,QB,6/2/13,200,RS SO,,Calabasas (Calabasas),http://www.usctrojans.com/sports/m-footbl/mtt/saee_emon00.html,
USC,FBALL,2010-2011,15,Jesse Scroggins,Scroggins,Jesse,QB,6/3/13,205,FR,,"Lakewood, Calif. (Lakewood High School)",http://www.usctrojans.com/sports/m-footbl/mtt/scroggins_jesse00.html,
USC,FBALL,2010-2011,99,Jeff Serrano,Serrano,Jeff,DE,6/5/13,235,RS SR,,"Walnut, Calif. (Mt. San Antonio JC)",http://www.usctrojans.com/sports/m-footbl/mtt/serrano_jeff00.html,
USC,FBALL,2010-2011,90,Derek Simmons,Simmons,Derek,DE-DT,6/4/13,300,RS SR,3V,Suisun (Armijo),http://www.usctrojans.com/sports/m-footbl/mtt/simmons_derek00.html,
USC,FBALL,2010-2011,48,Hunter Simmons,Simmons,Hunter,FB,6/3/13,235,RS FR,SQ,"Pasadena, Calif. (Loyola)",http://www.usctrojans.com/sports/m-footbl/mtt/simmons_hunter00.html,
USC,FBALL,2010-2011,53,Marquis Simmons,Simmons,Marquis,LB,6/1/13,215,RS FR,SQ,Compton (Dominguez),http://www.usctrojans.com/sports/m-footbl/mtt/simmons_marquis00.html,
USC,FBALL,2010-2011,6,Malcolm Smith,Smith,Malcolm,LB,6/1/13,225,SR,3V,Northridge (Taft),http://www.usctrojans.com/sports/m-footbl/mtt/smith_malcolm00.html,
USC,FBALL,2010-2011,70,Tyron Smith,Smith,Tyron,OT,6/5/13,280,JR,2V,Moreno Valley (Rancho Verde),http://www.usctrojans.com/sports/m-footbl/mtt/smith_tyron00.html,
USC,FBALL,2010-2011,29,Jawanza Starling,Starling,Jawanza,S,6/1/13,195,SO,1V,"Tallahassee, FL (Lincoln)",http://www.usctrojans.com/sports/m-footbl/mtt/starling_jawanza00.html,
USC,FBALL,2010-2011,97,Conrad Tavarez,Tavarez,Conrad,DT,5/11/13,285,FR,,San Juan Capistrano (Mater Dei),http://www.usctrojans.com/sports/m-footbl/mtt/tavarez_conrad00.html,
USC,FBALL,2010-2011,82,Randall Telfer,Telfer,Randall,TE,6/4/13,230,FR,,Rancho Cucamonga (Rancho Cucamonga),http://www.usctrojans.com/sports/m-footbl/mtt/telfer_randall00.html,
USC,FBALL,2010-2011,89,Christian Thomas,Thomas,Christian,DE-TE,6/3/13,240,FR,,Palmdale (Highland),http://www.usctrojans.com/sports/m-footbl/mtt/thomas_christian00.html,
USC,FBALL,2010-2011,44,Christian Tupou,Tupou,Christian,DT,6/2/13,290,SR,3V,Sacramento (Grant),http://www.usctrojans.com/sports/m-footbl/mtt/tupou_christian00.html,
USC,FBALL,2010-2011,26,Marc Tyler,Tyler,Marc,TB,5/11/13,230,RS JR,1V,Lancaster (Oaks Christian),http://www.usctrojans.com/sports/m-footbl/mtt/tyler_marc00.html,
USC,FBALL,2010-2011,95,George Uko,Uko,George,DT,6/4/13,300,FR,,Chino (Don Lugo),http://www.usctrojans.com/sports/m-footbl/mtt/uko_george00.html,
USC,FBALL,2010-2011,36,Simione Vehikite,Vehikite,Simione,LB-FB,6/1/00,220,RS FR,SQ,"Kapolei, HI (Kapolei)",http://www.usctrojans.com/sports/m-footbl/mtt/vehikite_simione01.html,
USC,FBALL,2010-2011,13,Robert Woods,Woods,Robert,WR,6/1/13,185,FR,,Carson (Serra),http://www.usctrojans.com/sports/m-footbl/mtt/woods_robert00.html,
USC,FBALL,2010-2011,14,Demetrius Wright,Wright,Demetrius,S-CB,6/1/13,205,FR,,Corona (Corona),http://www.usctrojans.com/sports/m-footbl/mtt/wright_demetrius00.html,
USC,FBALL,2010-2011,39,James Wright,Wright,James,WR,5/10/13,190,RS SO,,Culver City (Cal State Dominguez Hills),http://www.usctrojans.com/sports/m-footbl/mtt/wright_james00.html,
USC,FBALL,2010-2011,24,Shareece Wright,Wright,Shareece,CB,5/11/13,185,RS SR,4V,Colton (Colton),http://www.usctrojans.com/sports/m-footbl/mtt/wright_shareece00.html,
USC,FBALL,2010-2011,79,Peter Yobo,Yobo,Peter,DE-TE,6/5/13,235,JR,Sr.,"Brunswick, NJ (San Jose State)",http://www.usctrojans.com/sports/m-footbl/mtt/yobo_peter00.html,
USC,FBALL,2006-2007,22,Jim Abbott,Abbott,Jim,S,5/10/13,175,Jr.,1V,San Marino (Loyola),http://www.usctrojans.com/sports/m-footbl/mtt/abbott_jim00.html,10/8/85
USC,FBALL,2006-2007,35,Jody Adewale,Adewale,Jody,FB,6/1/00,230,Sr.,2V,Los Angeles (Roosevelt),http://www.usctrojans.com/sports/m-footbl/mtt/adewale_jody00.html,2/21/85
USC,FBALL,2006-2007,94,Walker Lee Ashley,Ashley,Walker Lee,DT,6/4/13,305,Fr.,-,"Eden Prairie, MN (Eden Prairie)",http://www.usctrojans.com/sports/m-footbl/mtt/ashley_walkerlee00.html,3/31/87
USC,FBALL,2006-2007,19,David Ausberry,Ausberry,David,WR,6/5/13,215,Fr.,-,Lemoore (Lemoore),http://www.usctrojans.com/sports/m-footbl/mtt/ausberry_david00.html,9/25/87
USC,FBALL,2006-2007,79,Sam Baker,Baker,Sam,OT,6/5/13,305,Sr.,2V,Tustin (Tustin),http://www.usctrojans.com/sports/m-footbl/mtt/baker_sam00.html,5/30/85
USC,FBALL,2006-2007,91,Chris Barrett,Barrett,Chris,DT,6/5/13,265,Sr.,2V,Tustin (Tustin),http://www.usctrojans.com/sports/m-footbl/mtt/barrett_chris00.html,3/3/85
USC,FBALL,2006-2007,10,John David Booty,Booty,John David,QB,6/3/13,210,Sr.,2V,"Shreveport, LA (Evangel Christian)",http://www.usctrojans.com/sports/m-footbl/mtt/booty_johndavid00.html,1/3/85
USC,FBALL,2006-2007,21,Allen Bradford,Bradford,Allen,TB-S,6/1/00,230,Fr.,-,San Bernardino (Colton),http://www.usctrojans.com/sports/m-footbl/mtt/bradford_allen00.html,8/31/88
USC,FBALL,2006-2007,30,Mike Brittingham,Brittingham,Mike,FB,6/1/13,210,Sr.,2V,Santa Ana (Foothill),http://www.usctrojans.com/sports/m-footbl/mtt/brittingham_mike00.html,4/22/84
USC,FBALL,2006-2007,71,Charles Brown,Brown,Charles,OT,6/6/13,285,So.,SQ,Chino Hills (Diamond Ranch),http://www.usctrojans.com/sports/m-footbl/mtt/brown_charles00.html,4/10/87
USC,FBALL,2006-2007,52,Luthur Brown,Brown,Luthur,LB,6/3/13,235,So.,SQ,Lakewood (Lakewood),http://www.usctrojans.com/sports/m-footbl/mtt/brown_luthur00.html,4/7/87
USC,FBALL,2006-2007,18,David Buehler,Buehler,David,PK-S,6/2/13,225,So.,JC,Anaheim (Canyon/Santa Ana JC),http://www.usctrojans.com/sports/m-footbl/mtt/buehler_david00.html,2/5/87
USC,FBALL,2006-2007,53,Jeff Byers,Byers,Jeff,OG,6/3/13,285,Jr.,1V,"Fort Collins, CO (Loveland)",http://www.usctrojans.com/sports/m-footbl/mtt/byers_jeff00.html,9/7/85
USC,FBALL,2006-2007,46,Sean Calcagnie,Calcagnie,Sean,WR,6/1/00,200,Fr.,-,Trabuco Canyon (Tesoro),http://www.usctrojans.com/sports/m-footbl/mtt/calcagnie_sean00.html,4/6/88
USC,FBALL,2006-2007,27,Michael Coleman,Coleman,Michael,TB,6/1/13,230,So.,1V,San Bernardino (Arroyo Valley),http://www.usctrojans.com/sports/m-footbl/mtt/coleman_michael00.html,1/10/87
USC,FBALL,2006-2007,50,Will Collins,Collins,Will,SNP,6/2/13,225,Sr.,2V,Laguna Beach (Mater Dei),http://www.usctrojans.com/sports/m-footbl/mtt/collins_will00.html,5/1/85
USC,FBALL,2006-2007,10,Brian Cushing,Cushing,Brian,LB,6/4/13,245,So.,1V,"Park Ridge, NJ (Bergen Catholic)",http://www.usctrojans.com/sports/m-footbl/mtt/cushing_brian00.html,1/24/87
USC,FBALL,2006-2007,19,Mario Danelo,Danelo,Mario,PK,5/10/13,200,Sr.,1V,San Pedro (San Pedro),http://www.usctrojans.com/sports/m-footbl/mtt/danelo_mario00.html,7/3/85
USC,FBALL,2006-2007,83,Fred Davis,Davis,Fred,TE,6/4/13,260,Jr.,2V,"Toledo, OH (Rogers)",http://www.usctrojans.com/sports/m-footbl/mtt/davis_fred00.html,1/15/86
USC,FBALL,2006-2007,64,Mike Davis,Davis,Mike,DT,6/1/00,300,Sr.,1V,Irvine (Irvine/Saddleback CC),http://www.usctrojans.com/sports/m-footbl/mtt/davis_mike00.html,5/23/84
USC,FBALL,2006-2007,9,Tyler Davis,Davis,Tyler,QB,6/3/13,200,Fr.,-,"Lakewood, CO (Hayward)",http://www.usctrojans.com/sports/m-footbl/mtt/davis_tyler00.html,6/15/88
USC,FBALL,2006-2007,37,Dan Deckas,Deckas,Dan,LB,5/10/13,215,Fr.,-,"Edina, MN (Edina)",http://www.usctrojans.com/sports/m-footbl/mtt/deckas_dan00.html,12/17/87
USC,FBALL,2006-2007,34,Hershel Dennis,Dennis,Hershel,TB,5/11/13,200,Sr.,3V,Long Beach (Poly),http://www.usctrojans.com/sports/m-footbl/mtt/dennis_hershel00.html,7/12/84
USC,FBALL,2006-2007,63,Travis Draper,Draper,Travis,C-OG,6/5/13,285,Jr.,1V,Paso Robles (Paso Robles),http://www.usctrojans.com/sports/m-footbl/mtt/draper_travis01.html,4/27/85
USC,FBALL,2006-2007,49,Sedrick Ellis,Ellis,Sedrick,DT,6/1/13,295,Sr.,2V,Chino (Chino),http://www.usctrojans.com/sports/m-footbl/mtt/ellis_sedrick00.html,7/9/85
USC,FBALL,2006-2007,4,Kevin Ellison,Ellison,Kevin,S,6/1/13,220,So.,1V,Inglewood (Redondo Union),http://www.usctrojans.com/sports/m-footbl/mtt/ellison_kevin00.html,1/8/87
USC,FBALL,2006-2007,38,Robert Erickson,Erickson,Robert,S,6/1/00,190,,. -,Ojai (Nordhoff),http://www.usctrojans.com/sports/m-footbl/mtt/erickson_robert00.html,6/5/88
USC,FBALL,2006-2007,59,Lou Ferrigno Jr.,Ferrigno Jr.,Lou,LB,6/1/13,230,Sr.,JC,Santa Monica (Notre Dame/SantaMonica JC),http://www.usctrojans.com/sports/m-footbl/mtt/ferrignojr_lou00.html,11/10/84
USC,FBALL,2006-2007,25,C.J. Gable,Gable,C.J.,TB,6/1/13,190,Fr.,-,Sylmar (Sylmar),http://www.usctrojans.com/sports/m-footbl/mtt/gable_cj00.html,10/19/87
USC,FBALL,2006-2007,57,Nick Garratt,Garratt,Nick,LB,6/1/13,225,So.,SQ,South Lake Tahoe (South Tahoe),http://www.usctrojans.com/sports/m-footbl/mtt/garratt_nick00.html,6/16/86
USC,FBALL,2006-2007,44,Rashaad Goodrum,Goodrum,Rashaad,DE,6/3/13,270,Sr.,1V,"Fayetteville, NC (Pine Forest/Los Angeles Valley JC)",http://www.usctrojans.com/sports/m-footbl/mtt/goodrum_rashaad00.html,10/28/82
USC,FBALL,2006-2007,14,Garrett Green,Green,Garrett,S-QB,6/2/13,200,Fr.,-,Chatsworth (Notre Dame),http://www.usctrojans.com/sports/m-footbl/mtt/green_garrett00.html,5/21/88
USC,FBALL,2006-2007,29,John Griffin,Griffin,John,TB,6/1/00,190,Sr.,2V,Saratoga (Saratoga),http://www.usctrojans.com/sports/m-footbl/mtt/griffin_john00.html,7/19/84
USC,FBALL,2006-2007,40,Brandon Hancock,Hancock,Brandon,FB,6/1/13,240,Sr.,3V,Fresno (Clovis West),http://www.usctrojans.com/sports/m-footbl/mtt/hancock_brandon00.html,6/13/83
USC,FBALL,2006-2007,7,Cary Harris,Harris,Cary,CB,6/1/00,180,So.,1V,Pacoima (Notre Dame),http://www.usctrojans.com/sports/m-footbl/mtt/harris_cary00.html,3/22/87
USC,FBALL,2006-2007,26,Will Harris,Harris,Will,S,6/1/13,200,So.,1V,Covina (Charter Oak),http://www.usctrojans.com/sports/m-footbl/mtt/harris_will00.html,12/29/86
USC,FBALL,2006-2007,35,Justin Hart,Hart,Justin,S,6/1/00,175,So.,SQ,West Covina (South Hills),http://www.usctrojans.com/sports/m-footbl/mtt/hart_justin00.html,4/3/87
USC,FBALL,2006-2007,31,Stanley Havili,Havili,Stanley,FB,6/1/13,220,Fr.,-,"Salt Lake City, UT (Cottonwood)",http://www.usctrojans.com/sports/m-footbl/mtt/havili_stanley00.html,11/14/87
USC,FBALL,2006-2007,7,Vidal Hazelton,Hazelton,Vidal,WR,6/3/13,200,Fr.,-,"New York, NY (Hargrave Military Academy)",http://www.usctrojans.com/sports/m-footbl/mtt/hazelton_vidal00.html,1/29/88
USC,FBALL,2006-2007,74,Zack Heberer,Heberer,Zack,OG,6/5/13,285,Fr.,-,San Pedro (San Pedro),http://www.usctrojans.com/sports/m-footbl/mtt/heberer_zack00.html,6/9/88
USC,FBALL,2006-2007,77,Thomas Herring,Herring,Thomas,OT,6/6/13,330,So.,SQ,Los Angeles (Fremont),http://www.usctrojans.com/sports/m-footbl/mtt/herring_thomas00.html,3/22/85
USC,FBALL,2006-2007,18,Jamere Holland,Holland,Jamere,WR,6/1/13,180,Fr.,-,Pacoima (Taft),http://www.usctrojans.com/sports/m-footbl/mtt/holland_jamere00.html,3/6/88
USC,FBALL,2006-2007,76,Nick Howell,Howell,Nick,C-OT,6/5/13,265,So.,SQ,Fresno (Bullard),http://www.usctrojans.com/sports/m-footbl/mtt/howell_nick00.html,10/10/86
USC,FBALL,2006-2007,96,Lawrence Jackson,Jackson,Lawrence,DE,6/5/13,265,Sr.,2V,Inglewood (Inglewood),http://www.usctrojans.com/sports/m-footbl/mtt/jackson_lawrence00.html,8/30/85
USC,FBALL,2006-2007,8,Dwayne Jarrett,Jarrett,Dwayne,WR,6/5/13,215,Jr.,2V,"New Brunswick, NJ (New Brunswick)",http://www.usctrojans.com/sports/m-footbl/mtt/jarrett_dwayne00.html,9/11/86
USC,FBALL,2006-2007,13,Stafon Johnson,Johnson,Stafon,TB,6/1/13,210,Fr.,-,Bellflower (Dorsey),http://www.usctrojans.com/sports/m-footbl/mtt/johnson_stafon00.html,2/6/88
USC,FBALL,2006-2007,48,Matthew Jordan,Jordan,Matthew,CB,5/8/13,175,So.,SQ,Los Angeles (Campbell Hall),http://www.usctrojans.com/sports/m-footbl/mtt/jordan_matthew00.html,4/23/87
USC,FBALL,2006-2007,23,Vincent Joseph,Joseph,Vincent,CB,5/10/13,185,Fr.,-,Long Beach (Poly),http://www.usctrojans.com/sports/m-footbl/mtt/joseph_vincent00.html,1/20/88
USC,FBALL,2006-2007,67,Ryan Kalil,Kalil,Ryan,C,6/3/13,285,Sr.,3V,Corona (Servite),http://www.usctrojans.com/sports/m-footbl/mtt/kalil_ryan00.html,3/29/85
USC,FBALL,2006-2007,68,Butch Lewis,Lewis,Butch,OT,6/7/13,300,Fr.,-,"Denver, CO (Regis Jesuit)",http://www.usctrojans.com/sports/m-footbl/mtt/lewis_butch00.html,12/1/87
USC,FBALL,2006-2007,45,Oscar Lua,Lua,Oscar,LB,6/1/13,245,Sr.,3V,Indio (Indio),http://www.usctrojans.com/sports/m-footbl/mtt/lua_oscar00.html,5/9/84
USC,FBALL,2006-2007,43,Kaluka Maiava,Maiava,Kaluka,LB,6/1/00,225,So.,1V,"Wailuku, HI (Baldwin)",http://www.usctrojans.com/sports/m-footbl/mtt/maiava_kaluka00.html,3/22/87
USC,FBALL,2006-2007,24,Ben Malcolmson,Malcolmson,Ben,WR,6/1/13,180,Sr.,1V,"Dallas, TX (Highland Park)",http://www.usctrojans.com/sports/m-footbl/mtt/malcolmson_ben00.html,5/17/85
USC,FBALL,2006-2007,70,Alatini Malu,Malu,Alatini,OG,6/4/13,330,Sr.,1V,Torrance (Torrance/Long Beach CC),http://www.usctrojans.com/sports/m-footbl/mtt/malu_alatini00.html,4/30/81
USC,FBALL,2006-2007,47,Clay Matthews,Matthews,Clay,LB,6/4/13,230,Jr.,1V,Agoura Hills (Agoura),http://www.usctrojans.com/sports/m-footbl/mtt/matthews_clay00.html,5/14/86
USC,FBALL,2006-2007,58,Rey Maualuga,Maualuga,Rey,LB,6/3/13,250,So.,1V,Eureka (Eureka),http://www.usctrojans.com/sports/m-footbl/mtt/maualuga_rey00.html,1/20/87
USC,FBALL,2006-2007,29,Taylor Mays,Mays,Taylor,S,6/4/13,225,Fr.,-,"Seattle, WA (O'Dea)",http://www.usctrojans.com/sports/m-footbl/mtt/mays_taylor00.html,2/7/88
